"","state","year","gini","gross_income","income_after_federal","state_net_income","Quintile","shares"
"1198","Washington",2011,0.29797905533207,57072,57569.5552,57569.5552,"q3",16.6715614502153
"1199","Washington",2011,0.29797905533207,87176,77787.4016,77787.4016,"q4",22.5264454679506
"1200","Washington",2011,0.29797905533207,178640,139214.624,139214.624,"q5",40.3151483578705
"1201","West.Virginia",2015,0.275316329405689,9655,25724.298,25724.298,"q1",9.30910306632691
"1202","West.Virginia",2015,0.275316329405689,24798,35894.3368,35176.450064,"q2",12.7296456895841
"1203","West.Virginia",2015,0.275316329405689,42170,47561.372,46134.53084,"q3",16.6951534501038
"1204","West.Virginia",2015,0.275316329405689,67167,64349.3572,61775.382912,"q4",22.3552614143102
"1205","West.Virginia",2015,0.275316329405689,139049,112625.3084,107524.209725497,"q5",38.9108363796749
"1206","West.Virginia",2014,0.270290384246881,9628,25706.1648,25706.1648,"q1",9.48954713847207
"1207","West.Virginia",2014,0.270290384246881,24318,35571.9688,34860.529424,"q2",12.8689222921788
"1208","West.Virginia",2014,0.270290384246881,41194,46905.8904,45498.713688,"q3",16.7960561850175
"1209","West.Virginia",2014,0.270290384246881,64922,62841.6152,60327.950592,"q4",22.2703361378201
"1210","West.Virginia",2014,0.270290384246881,134326,109453.3416,104495.909707581,"q5",38.5751382465116
"1211","West.Virginia",2013,0.30294833230872,13201,28105.7916,28105.7916,"q1",8.12574297167638
"1212","West.Virginia",2013,0.30294833230872,35301,42948.1516,42089.188568,"q2",12.1685214584025
"1213","West.Virginia",2013,0.30294833230872,58752,58697.8432,56936.907904,"q3",16.4611865701699
"1214","West.Virginia",2013,0.30294833230872,91158,80461.7128,77243.244288,"q4",22.3320075205673
"1215","West.Virginia",2013,0.30294833230872,192055,148224.138,141510.673996014,"q5",40.912541479184
"1216","West.Virginia",2012,0.273107669424548,8970,25264.252,25264.252,"q1",9.43878699916213
"1217","West.Virginia",2012,0.273107669424548,23089,34746.5724,34051.640952,"q2",12.7217772336135
"1218","West.Virginia",2012,0.273107669424548,40100,46171.16,44786.0252,"q3",16.7321697235251
"1219","West.Virginia",2012,0.273107669424548,64090,62282.844,59791.53024,"q4",22.3382634993239
"1220","West.Virginia",2012,0.273107669424548,133195,108693.762,103770.733480551,"q5",38.7690025443754
"1221","West.Virginia",2011,0.276939957148746,8766,25127.2456,25127.2456,"q1",9.45930111204563
"1222","West.Virginia",2011,0.276939957148746,22260,34189.816,33506.01968,"q2",12.613540467772
"1223","West.Virginia",2011,0.276939957148746,38537,45121.4492,43767.805724,"q3",16.4766508811786
"1224","West.Virginia",2011,0.276939957148746,62545,61245.222,58795.41312,"q4",22.1338830989577
"1225","West.Virginia",2011,0.276939957148746,134237,109393.5692,104438.844557974,"q5",39.3166244400461
"1226","Wisconsin",2015,0.284568489404121,13982,28630.3112,28630.3112,"q1",8.76188323908886
"1227","Wisconsin",2015,0.284568489404121,34182,42196.6312,41352.698576,"q2",12.6553817041342
"1228","Wisconsin",2015,0.284568489404121,55734,56670.9544,54970.825768,"q3",16.8230080899544
"1229","Wisconsin",2015,0.284568489404121,83855,75557.018,72534.73728,"q4",22.1981834003029
"1230","Wisconsin",2015,0.284568489404121,172742,135253.5272,129271.216353209,"q5",39.5615435665196
"1231","Wisconsin",2014,0.280596830036403,13338,28197.8008,28197.8008,"q1",8.90687197481731
"1232","Wisconsin",2014,0.280596830036403,32677,41185.8732,40362.155736,"q2",12.7492408474703
"1233","Wisconsin",2014,0.280596830036403,53141,54929.4956,53281.610732,"q3",16.8301240500279
"1234","Wisconsin",2014,0.280596830036403,80927,73590.5732,70646.950272,"q4",22.3153339491635
"1235","Wisconsin",2014,0.280596830036403,164680,129839.088,124096.259694079,"q5",39.1984291785211
"1236","Wisconsin",2013,0.277651361039428,9206,25422.7496,25422.7496,"q1",9.28144146356788
"1237","Wisconsin",2013,0.277651361039428,23963,35333.5508,34626.879784,"q2",12.6417229779582
"1238","Wisconsin",2013,0.277651361039428,41382,47032.1512,45621.186664,"q3",16.6555695266109
"1239","Wisconsin",2013,0.277651361039428,65773,63413.1468,60876.620928,"q4",22.2250858987748
"1240","Wisconsin",2013,0.277651361039428,138610,112330.476,107362.059730853,"q5",39.1961801330881
"1241","Wisconsin",2012,0.277031202888403,12592,27696.7872,27696.7872,"q1",9.0187968275699
"1242","Wisconsin",2012,0.277031202888403,31236,40218.0976,39413.735648,"q2",12.8341410669055
"1243","Wisconsin",2012,0.277031202888403,51185,53615.846,52007.37062,"q3",16.9349573208949
"1244","Wisconsin",2012,0.277031202888403,77546,71319.8936,68467.097856,"q4",22.2946741251134
"1245","Wisconsin",2012,0.277031202888403,157544,125046.5504,119515.697709515,"q5",38.9174306595164
"1246","Wisconsin",2011,0.273112095702178,12346,27531.5736,27531.5736,"q1",9.11648829923642
"1247","Wisconsin",2011,0.273112095702178,30700,39858.12,39060.9576,"q2",12.9341957743153
"1248","Wisconsin",2011,0.273112095702178,50442,53116.8472,51523.341784,"q3",17.0608461882976
"1249","Wisconsin",2011,0.273112095702178,75955,70251.378,67441.32288,"q4",22.3317431779688
"1250","Wisconsin",2011,0.273112095702178,152753,121828.9148,116440.379258276,"q5",38.5567265601819
"1251","Wyoming",2015,0.294062989892842,14911,29254.2276,29254.2276,"q1",8.25121759371772
"1252","Wyoming",2015,0.294062989892842,36607,43825.2612,43825.2612,"q2",12.3610088499727
"1253","Wyoming",2015,0.294062989892842,60404,59807.3264,59807.3264,"q3",16.8687845932018
"1254","Wyoming",2015,0.294062989892842,90970,80335.452,80335.452,"q4",22.6587864155971
"1255","Wyoming",2015,0.294062989892842,181778,141322.1048,141322.1048,"q5",39.8602025475107
"1256","Wyoming",2014,0.28434039120452,14405,28914.398,28914.398,"q1",8.52933306114101
"1257","Wyoming",2014,0.28434039120452,34692,42539.1472,42539.1472,"q2",12.5484388298765
"1258","Wyoming",2014,0.28434039120452,57413,57798.5708,57798.5708,"q3",17.0497501214149
"1259","Wyoming",2014,0.28434039120452,87714,78148.7224,78148.7224,"q4",23.0527532218465
"1260","Wyoming",2014,0.28434039120452,167300,131598.68,131598.68,"q5",38.8197247657211
"1261","Wyoming",2013,0.288311013407054,12671,27749.8436,27749.8436,"q1",8.61350900827266
"1262","Wyoming",2013,0.288311013407054,31455,40365.178,40365.178,"q2",12.5292895100688
"1263","Wyoming",2013,0.288311013407054,51670,53941.572,53941.572,"q3",16.7433814417026
"1264","Wyoming",2013,0.288311013407054,78774,72144.6184,72144.6184,"q4",22.3935792015345
"1265","Wyoming",2013,0.288311013407054,161890,127965.324,127965.324,"q5",39.7202408384215
"1266","Wyoming",2012,0.274234496039309,13739,28467.1124,28467.1124,"q1",8.7516781285006
"1267","Wyoming",2012,0.274234496039309,33598,41804.4168,41804.4168,"q2",12.851981438879
"1268","Wyoming",2012,0.274234496039309,55285,56369.406,56369.406,"q3",17.3297133434149
"1269","Wyoming",2012,0.274234496039309,83810,75526.796,75526.796,"q4",23.2192924727036
"1270","Wyoming",2012,0.274234496039309,154658,123108.3128,123108.3128,"q5",37.8473346165019
"1271","Wyoming",2011,0.26836370975045,15428,29601.4448,29601.4448,"q1",9.0381166308896
"1272","Wyoming",2011,0.26836370975045,34555,42447.138,42447.138,"q2",12.9602519905199
"1273","Wyoming",2011,0.26836370975045,56141,56944.2956,56944.2956,"q3",17.3866238142759
"1274","Wyoming",2011,0.26836370975045,84016,75665.1456,75665.1456,"q4",23.1026024387176
"1275","Wyoming",2011,0.26836370975045,154288,122859.8208,122859.8208,"q5",37.512405125597
"1276","Puerto.Rico",2015,0.26470289964623,2142,20678.5672,20678.5672,"q1",10.4032579143816
"1277","Puerto.Rico",2015,0.26470289964623,10031,25976.8196,25976.8196,"q2",13.0687755820027
"1278","Puerto.Rico",2015,0.26470289964623,18745,31829.142,31829.142,"q3",16.0130424036089
"1279","Puerto.Rico",2015,0.26470289964623,33442,41699.6472,41699.6472,"q4",20.9788318776903
"1280","Puerto.Rico",2015,0.26470289964623,88365,78585.934,78585.934,"q5",39.5360922223165
"1281","Puerto.Rico",2014,0.257890657878701,2196,20714.8336,20714.8336,"q1",10.5227254067774
"1282","Puerto.Rico",2014,0.257890657878701,10198,26088.9768,26088.9768,"q2",13.2526837681277
"1283","Puerto.Rico",2014,0.257890657878701,19033,32022.5628,32022.5628,"q3",16.2668279973867
"1284","Puerto.Rico",2014,0.257890657878701,33331,41625.0996,41625.0996,"q4",21.1447266040583
"1285","Puerto.Rico",2014,0.257890657878701,85120,76406.592,76406.592,"q5",38.8130362236498
"1286","Puerto.Rico",2013,0.278694616373612,14373,28892.9068,28892.9068,"q1",8.56751444786257
"1287","Puerto.Rico",2013,0.278694616373612,35482,43069.7112,43069.7112,"q2",12.77131357968
"1288","Puerto.Rico",2013,0.278694616373612,58197,58325.1052,58325.1052,"q3",17.2949431821828
"1289","Puerto.Rico",2013,0.278694616373612,87610,78078.876,78078.876,"q4",23.1524610117411
"1290","Puerto.Rico",2013,0.278694616373612,163239,128871.3124,128871.3124,"q5",38.2137677785335
"1291","Puerto.Rico",2012,0.24975697578852,2306,20788.7096,20788.7096,"q1",10.6392347031646
"1292","Puerto.Rico",2012,0.24975697578852,10537,26316.6492,26316.6492,"q2",13.4683206811282
"1293","Puerto.Rico",2012,0.24975697578852,19610,32410.076,32410.076,"q3",16.5868113964804
"1294","Puerto.Rico",2012,0.24975697578852,33687,41864.1892,41864.1892,"q4",21.4252324038663
"1295","Puerto.Rico",2012,0.24975697578852,81562,74017.0392,74017.0392,"q5",37.8804008153605
"1296","Puerto.Rico",2011,0.246414690745327,2478,20904.2248,20904.2248,"q1",10.8240260206622
"1297","Puerto.Rico",2011,0.246414690745327,10286,26148.0776,26148.0776,"q2",13.5392474507207
"1298","Puerto.Rico",2011,0.246414690745327,18931,31954.0596,31954.0596,"q3",16.5455344977054
"1299","Puerto.Rico",2011,0.246414690745327,32866,41312.8056,41312.8056,"q4",21.3914118834465
"1300","Puerto.Rico",2011,0.246414690745327,79763,72808.8308,72808.8308,"q5",37.6997801474651
