model,scenario,year,ABW,AFG,AGO,ALB,ARE,ARG,ARM,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GTM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,PAK,PAN,PER,PHL,PNG,POL,PRI,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SOM,SRB,STP,SUR,SVK,SVN,SWE,SWZ,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TWN,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
Nrao,SSP5,2016,48.7833079,33.27446183,48.42832813,29.26617338,40.96584271,42.96056225,31.15507796,34.68630521,26.91737,16.78292656,38.83446183,27.289457,49.17566737,45.37969506,37.45446183,36.825317,40.96584271,42.41756169,32.80971075,37.51112,53.04247633,53.537586,56.798172,46.50135971,44.72028128,43.97053946,66.24247633,62.02247633,28.336658,31.57443595,54.976475,45.791306,48.90579487,48.53212524,48.0585509,45.84095712,54.087914,61.71247633,52.97247633,44.664196,26.47446183,32.35491688,27.299515,29.769293,50.39735944,24.095224,50.679779,40.73362428,38.806255,36.22446183,49.57266978,31.923052,34.988121,38.64446183,25.387478,48.4906064,28.367279,47.86782369,33.537048,41.66451321,48.48022669,40.29821853,53.11247633,56.44247633,49.57266978,32.76416,54.4053,43.98437732,54.48247633,57.18247633,31.69777654,60.45338542,26.756296,40.95408289,35.190697,31.274664,45.29320842,36.37446183,27.17292656,36.862972,31.244814,61.0952,39.13446183,32.03742173,27.55960443,54.29247633,27.76426141,37.17446183,38.12446183,40.96584271,43.02724652,42.41756169,41.92219276,40.96584271,42.01745602,43.16696597,59.96247633,36.30201,27.38501,36.11451321,43.60629731,46.17466938,30.58464494,46.06966177,42.20798253,54.820415,44.13451321,38.51446183,27.645868,43.4654575,30.10446183,39.35446183,51.32062443,42.87482532,41.28234123,51.89385977,52.04247633,66.75247633,41.67311482,36.92446183,48.68782092,45.3451004,26.686777,25.68292656,38.22446183,32.740322,40.96584271,35.06446183,53.731815,47.354931,42.854004,49.63237469,36.723915,55.88451321,36.275444,52.38247633,39.93446183,41.67311482,45.801309,27.35292656,41.12451321,57.12247633,40.96584271,40.78873894,45.66129886,53.08247633,45.77176781,39.46446183,41.87456113,45.31050575,29.67149856,36.29446183,57.39247633,28.117025,25.01292656,27.38292656,57.23247633,41.1377984,49.05111083,51.78770507,39.976749,30.70282914,40.85451321,37.03446183,37.57446183,39.74446183,41.28392895,40.12451321,39.27446183,43.16061508,48.69820063,24.69292656,42.77003574,40.760353,35.14227433,48.7833079,46.43135464,46.13966684,42.58903555,48.39718899,41.36013955,69.16247633,61.40247633,45.00299771
Nrao,SSP5,2017,48.74769124,33.28296167,48.38840968,29.30523709,40.93371762,42.88381682,31.1945157,34.71723567,27.064442,16.81061778,38.84296167,27.306067,49.14860651,45.3182556,37.46296167,37.048672,40.93371762,42.36824875,32.84323709,37.677071,53.03742961,53.382668,56.788074,46.42092359,44.66637713,43.87905546,66.23742961,62.01742961,28.436306,31.6047622,54.945705,45.56395,48.87409099,48.49399257,48.01227063,45.78935221,54.085823,61.70742961,52.96742961,44.362373,26.48296167,32.38328104,27.258051,29.894257,50.39131715,24.147446,50.814472,40.6701504,38.746494,36.23296167,49.54827558,31.97098,34.956169,38.65296167,25.492504,48.45175942,28.386969,47.81826206,33.525761,41.73295386,48.44120113,40.27395792,53.10742961,56.43742961,49.54827558,32.889378,54.51099,43.89318835,54.47742961,57.17742961,31.72542293,60.4483387,26.841288,40.87075418,35.268463,31.306751,45.22992499,36.38296167,27.20061778,36.895966,31.255024,61.071735,39.14296167,32.08614204,27.58770742,54.28742961,27.81037917,37.18296167,38.13296167,40.93371762,42.94713219,42.36824875,41.89790596,40.93371762,41.98835649,43.07979298,59.95742961,36.613991,27.422327,36.18295386,43.55261845,46.08673795,30.63567302,45.97932113,42.16925757,54.822689,44.20295386,38.52296167,27.685572,43.36320467,30.11296167,39.36296167,51.29589487,42.80241133,41.29037984,51.88476069,52.03742961,66.74742961,41.65082469,36.93296167,48.65236691,45.28292336,26.74374,25.71061778,38.23296167,32.790344,40.93371762,35.07296167,53.619659,47.378326,42.795483,49.61317123,36.765083,55.95295386,36.287304,52.37742961,39.94296167,41.65082469,45.7048115,27.38061778,41.19295386,57.11742961,40.93371762,40.72030134,45.56158908,53.07742961,45.71868772,39.47296167,41.85268069,45.24759111,29.71424036,36.30296167,57.38742961,28.445604,25.04061778,27.41061778,57.22742961,41.037924,49.02190704,51.77571147,39.723576,30.75209301,40.92295386,37.04296167,37.58296167,39.75296167,41.29188735,40.19295386,39.28296167,43.07376295,48.6629252,24.72061778,42.70291574,40.996159,35.18717585,48.74769124,46.34931238,46.05093234,42.53105972,48.35673481,41.36424778,69.15742961,61.39742961,44.9335267
Nrao,SSP5,2018,48.68738023,33.28387967,48.33977586,29.35454897,40.89572652,42.8047069,31.23546248,34.73920216,27.159525,16.84653789,38.84387967,27.351549,49.10551748,45.25472707,37.46387967,37.403347,40.89572652,42.31489235,32.8686581,37.86396,53.00383411,53.182037,56.771362,46.33899685,44.60024158,43.78642887,66.20383411,61.98383411,28.522308,31.62819591,54.925793,45.328476,48.82899967,48.44612887,47.96089329,45.73534842,54.08709,61.67383411,52.93383411,44.085735,26.48387967,32.40294344,27.381977,30.008398,50.35729231,24.226135,50.880157,40.60349975,38.66996,36.23387967,49.50912806,31.961973,34.93684,38.65387967,25.598989,48.40358766,28.421207,47.76546965,33.550236,41.80483793,48.39295236,40.24412053,53.07383411,56.40383411,49.50912806,32.971405,54.205166,43.80084751,54.44383411,57.14383411,31.74370574,60.4147432,26.936972,40.78546391,35.339134,31.431381,45.16461057,36.38387967,27.23653789,36.907337,31.309994,61.060616,39.14387967,32.14493068,27.62411241,54.25383411,27.8679976,37.18387967,38.13387967,40.89572652,42.86485956,42.31489235,41.86804399,40.89572652,41.95397636,42.99089372,59.92383411,36.854553,27.419771,36.25483793,43.48996819,45.99755202,30.69907365,45.88780189,42.12584112,54.799164,44.27483793,38.52387967,27.716747,43.2601485,30.11387967,39.36387967,51.2538112,42.72736776,41.29086485,51.84941763,52.00383411,66.71383411,41.62356744,36.93387967,48.60565837,45.21868047,26.816334,25.74653789,38.23387967,32.821255,40.89572652,35.07387967,53.525711,47.400166,42.704494,49.57347069,36.80838,56.02483793,36.270779,52.34383411,39.94387967,41.62356744,45.60732935,27.41653789,41.26483793,57.08383411,40.89572652,40.64899079,45.46099585,53.04383411,45.66325521,39.47387967,41.8250778,45.18263387,29.76788341,36.30387967,57.35383411,28.795776,25.07653789,27.44653789,57.19383411,40.93710071,48.97789388,51.73912014,39.472866,30.81192642,40.99483793,37.04387967,37.58387967,39.75387967,41.29229706,40.26483793,39.28387967,42.98516489,48.61629367,24.75653789,42.63284215,41.212967,35.22773467,48.68738023,46.2658301,45.96096864,42.46957063,48.30786996,41.36104296,69.12383411,61.36383411,44.86221964
Nrao,SSP5,2019,48.6032059,33.272857,48.27514113,29.38660165,40.83732281,42.69887172,31.26482627,34.75450731,27.213045,16.864755,38.832857,27.34395,49.04786183,45.17112653,37.452857,37.74612,40.83732281,42.23956846,32.88696618,38.035774,52.95812772,52.902409,56.731735,46.23184221,44.51079223,43.66557588,66.15812772,61.93812772,28.590199,31.64405276,54.868046,45.051239,48.7688238,48.38246345,47.89280537,45.6639418,54.068459,61.62812772,52.88812772,43.725746,26.472857,32.41589167,27.469748,30.088242,50.31104553,24.264942,50.925701,40.5124256,38.546947,36.222857,49.45456478,31.970591,34.872566,38.642857,25.666914,48.33953452,28.426241,47.69560061,33.542179,41.86353514,48.32880229,40.19666064,53.02812772,56.35812772,49.45456478,33.037338,54.041698,43.68036034,54.39812772,57.09812772,31.75558996,60.36903681,26.988123,40.67230659,35.418083,31.500284,45.07872367,36.372857,27.254755,36.885265,31.338179,61.011822,39.132857,32.188055,27.64283047,54.20812772,27.90863209,37.172857,38.122857,40.83732281,42.75527738,42.23956846,41.82055497,40.83732281,41.90113449,42.87346068,59.87812772,37.063164,27.443565,36.31353514,43.40667713,45.88110389,30.74568195,45.76836657,42.06229352,54.69418,44.33353514,38.512857,27.715315,43.12594317,30.102857,39.352857,51.19742098,42.62635015,41.2793292,51.80151163,51.95812772,66.66812772,41.58143825,36.922857,48.54344693,45.13416538,26.830305,25.764755,38.222857,32.836063,40.83732281,35.062857,53.370331,47.394825,42.564438,49.52008004,36.825466,56.08353514,36.219997,52.29812772,39.932857,41.58143825,45.48026009,27.434755,41.32353514,57.03812772,40.83732281,40.55239585,45.32994367,52.99812772,45.59001951,39.462857,41.78026521,45.09720424,29.80441079,36.292857,57.30812772,29.108675,25.094755,27.464755,57.14812772,40.80554076,48.91907505,51.68964299,39.167679,30.85585653,41.05353514,37.032857,37.572857,39.742857,41.2806722,40.32353514,39.272857,42.86808871,48.55417916,24.774755,42.53771268,41.4095,35.25920165,48.6032059,46.15668399,45.84352478,42.3846116,48.24294443,41.34513581,69.07812772,61.31812772,44.76866073
Nrao,SSP5,2020,48.50331545,33.26077233,48.20216503,29.41755343,40.77082459,42.57857115,31.29244338,34.76578168,27.262211,16.88028078,38.82077233,27.332289,48.98090401,45.07777752,37.44077233,38.094505,40.77082459,42.15409249,32.90141391,38.214478,52.90147411,52.569641,56.690914,46.11087686,44.40898904,43.52854971,66.10147411,61.88147411,28.665913,31.65635089,54.795578,44.748062,48.69969271,48.31032323,47.81685148,45.58488974,54.049999,61.57147411,52.83147411,43.307026,26.46077233,32.42489097,27.550453,30.167362,50.25392592,24.298532,50.980427,40.40897279,38.405003,36.21077233,49.39109765,31.964279,34.795689,38.63077233,25.727999,48.26705995,28.427315,47.6181108,33.52837,41.92066421,48.25624413,40.14298771,52.97147411,56.30147411,49.39109765,33.101151,53.838463,43.54376307,54.34147411,57.04147411,31.76338251,60.3123832,27.035479,40.54364878,35.519173,31.562822,44.98269398,36.36077233,27.27028078,36.853611,31.365463,60.947769,39.12077233,32.2312787,27.65891478,54.15147411,27.94915219,37.16077233,38.11077233,40.77082459,42.63070011,42.15409249,41.7668488,40.77082459,41.84131874,42.73992269,59.82147411,37.268494,27.461805,36.37066421,43.3132927,45.74924225,30.79286257,45.63300255,41.99025862,54.523499,44.39066421,38.50077233,27.704985,42.97326183,30.09077233,39.34077233,51.13155437,42.5115482,41.26665904,51.74296122,51.90147411,66.61147411,41.53479762,36.91077233,48.47256051,45.03974411,26.841618,25.78028078,38.21077233,32.839092,40.77082459,35.05077233,53.198326,47.385368,42.403931,49.45680005,36.832451,56.14066421,36.159859,52.24147411,39.92077233,41.53479762,45.33594555,27.45028078,41.38066421,56.98147411,40.77082459,40.44264179,45.18095929,52.94147411,45.5088229,39.45077233,41.72961383,45.00171069,29.84035164,36.28077233,57.25147411,29.432966,25.11028078,27.48028078,57.09147411,40.65587877,48.85111418,51.62973773,38.830818,30.89999411,41.11066421,37.02077233,37.56077233,39.73077233,41.2679002,40.38066421,39.26077233,42.73495802,48.48337633,24.79028078,42.42963127,41.606918,35.28755509,48.50331545,46.03338373,45.71049568,42.28813838,48.16971758,41.32747615,69.02147411,61.26147411,44.66363588
Nrao,SSP5,2021,48.387049,33.2472935,48.12237079,29.44722651,40.69614666,42.44342633,31.31907886,34.77471856,27.306654,16.89299456,38.8072935,27.315823,48.90532989,44.97638677,37.4272935,38.447876,40.69614666,42.05810059,32.91359443,38.401619,52.8331255,52.181572,56.648705,45.97683027,44.29472207,43.37551148,66.0331255,61.8131255,28.749062,31.66662892,54.707767,44.427872,48.62259466,48.23111511,47.73496914,45.50040487,54.031246,61.5031255,52.7631255,42.828419,26.4472935,32.43164656,27.624199,30.244862,50.18525054,24.327112,51.044468,40.29276973,38.243217,36.1972935,49.31885855,31.954548,34.707977,38.6172935,25.78241,48.18761738,28.424137,47.53515146,33.508503,41.9764715,48.17674295,40.08275165,52.9031255,56.2331255,49.31885855,33.162682,53.58852,43.39123203,54.2731255,56.9731255,31.76884953,60.24403459,27.078096,40.399108,35.640877,31.618444,44.87813338,36.3472935,27.28299456,36.81282,31.391851,60.867199,39.1072935,32.27457873,27.6722426,54.0831255,27.98934466,37.1472935,38.0972935,40.69614666,42.49074704,42.05810059,41.70657536,40.69614666,41.77417636,42.58989518,59.7531255,37.472431,27.47443,36.4264715,43.21082985,45.602311,30.8403776,45.4819298,41.90937838,54.284557,44.4464715,38.4872935,27.685825,42.80171167,30.0772935,39.3272935,51.05674543,42.38258543,41.25252193,51.67328255,51.8331255,66.5431255,41.48454783,36.8972935,48.39423159,44.93708541,26.84967,25.79299456,38.1972935,32.834217,40.69614666,35.0372935,53.010307,47.371845,42.221855,49.3838049,36.830372,56.1964715,36.089691,52.1731255,39.9072935,41.48454783,45.17428897,27.46299456,41.4364715,56.9131255,40.69614666,40.3193543,45.01378071,52.8731255,45.42180215,39.4372935,41.67277485,44.89778406,29.8755097,36.2672935,57.1831255,29.767902,25.12299456,27.49299456,57.0231255,40.48772323,48.77483671,51.55910901,38.4622,30.94426997,41.1664715,37.0072935,37.5472935,39.7172935,41.25364861,40.4364715,39.2472935,42.58538845,48.40510602,24.80299456,42.30822432,41.80373,35.31394934,48.387049,45.89657614,45.56218393,42.17978241,48.08974749,41.30772942,68.9531255,61.1931255,44.54843866
Nrao,SSP5,2022,48.26289629,33.23822483,48.04022805,29.47883561,40.61895705,42.29835094,31.34890635,34.78581295,27.346916,16.90529372,38.79822483,27.303663,48.82637026,44.8709383,37.41822483,38.813389,40.61895705,41.95679307,32.92813796,38.610104,52.75961583,51.759071,56.615677,45.83399514,44.17369011,43.21093341,65.95961583,61.73961583,28.856968,31.67912372,54.615715,44.094421,48.54248557,48.14941446,47.65125143,45.41431143,54.0233,61.42961583,52.68961583,42.298363,26.43822483,32.44040889,27.697041,30.322308,50.11149441,24.352713,51.12384,40.16886875,38.074368,36.18822483,49.24334376,31.947525,34.627663,38.60822483,25.833109,48.1057399,28.424179,47.45062138,33.493507,42.03740564,48.09482125,40.02141448,52.82961583,56.15961583,49.24334376,33.227406,53.316696,43.2272346,54.19961583,56.89961583,31.77624647,60.17052492,27.122946,40.24352915,35.798576,31.680859,44.76905584,36.33822483,27.29529372,36.774563,31.421595,60.784855,39.09822483,32.32206432,27.68524093,54.00961583,28.03293118,37.13822483,38.08822483,40.61895705,42.34029664,41.95679307,41.64519641,40.61895705,41.70511884,42.42818288,59.67961583,37.699749,27.487516,36.48740564,43.104575,45.44472461,30.8923016,45.31960194,41.82496371,53.987537,44.50740564,38.47822483,27.666721,42.61593983,30.06822483,39.31822483,50.97836295,42.24442075,41.2427174,51.59876965,51.75961583,66.46961583,41.43551515,36.88822483,48.31319409,44.83018532,26.854979,25.80529372,38.18822483,32.833015,40.61895705,35.02822483,52.814476,47.365761,42.025112,49.3067905,36.832073,56.25740564,36.021362,52.09961583,39.89822483,41.43551515,44.999844,27.47529372,41.49740564,56.83961583,40.61895705,40.18753385,44.83301377,52.79961583,45.33280546,39.42822483,41.61523519,44.78943234,29.91336402,36.25822483,57.10961583,30.118261,25.13529372,27.50529372,56.94961583,40.30574614,48.69534656,51.48387952,38.069363,30.99278957,41.22740564,36.99822483,37.53822483,39.70822483,41.24371611,40.49740564,39.23822483,42.42418805,48.32411273,24.81529372,42.17850607,42.002434,35.34360707,48.26289629,45.75058003,45.40301705,42.06465345,48.00747212,41.29165405,68.87961583,61.11961583,44.42718359
Nrao,SSP5,2023,48.12160619,33.18812517,47.94884542,29.5087011,40.52592479,42.15815478,31.37748573,34.7945108,27.38168,16.91440344,38.74812517,27.285862,48.73705371,44.76269396,37.36812517,39.180962,40.52592479,41.84559055,32.94028945,38.823177,52.67383672,51.275249,56.579956,45.69833065,44.03835825,43.05932218,65.87383672,61.65383672,28.972548,31.68955712,54.508938,43.734737,48.45242294,48.05831879,47.55884652,45.32026247,54.014259,61.34383672,52.60383672,41.706394,26.38812517,32.44693469,27.760981,30.396469,50.02555532,24.373711,51.211952,40.04269941,37.883907,36.13812517,49.15412015,31.936556,34.537903,38.55812517,25.876768,48.01452944,28.419577,47.3576892,33.472847,42.09600829,48.0035821,39.93668999,52.74383672,56.07383672,49.15412015,33.289452,52.997425,43.07604924,54.11383672,56.81383672,31.78134282,60.08474581,27.161358,40.09637506,35.971275,31.735947,44.65814987,36.28812517,27.30440344,36.727589,31.449848,60.686127,39.04812517,32.36913037,27.69510216,53.92383672,28.07567091,37.08812517,38.03812517,40.52592479,42.19653986,41.84559055,41.56044425,40.52592479,41.61528008,42.27696574,59.59383672,37.921856,27.495548,36.54600829,42.97783766,45.29824123,30.9440031,45.16964106,41.72495173,53.621346,44.56600829,38.42812517,27.638126,42.44878467,30.01812517,39.26812517,50.88942102,42.10880253,41.19213027,51.51233937,51.67383672,66.38383672,41.36237618,36.83812517,48.22252885,44.72087633,26.855545,25.81440344,38.13812517,32.824867,40.52592479,34.97812517,52.601891,47.352798,41.804611,49.21873655,36.822475,56.31600829,35.942329,52.01383672,39.84812517,41.36237618,44.84099618,27.48440344,41.55600829,56.75383672,40.52592479,40.05611832,44.66952929,52.71383672,45.23662719,39.37812517,41.53302633,44.67905869,29.94994235,36.20812517,57.02383672,30.475384,25.14440344,27.51440344,56.86383672,40.14110477,48.60568566,51.39698412,37.64304,31.04093816,41.28600829,36.94812517,37.48812517,39.65812517,41.1930442,40.55600829,39.18812517,42.27331002,48.23347619,24.82440344,42.04848312,42.198509,35.37089248,48.12160619,45.6125972,45.25537451,41.94429505,47.9160034,41.23691286,68.79383672,61.03383672,44.30734635
Nrao,SSP5,2024,47.96204679,33.133161,47.84799644,29.53662462,40.42290913,42.00269573,31.40464985,34.80072543,27.410593,16.9201845,38.693161,27.261965,48.63705192,44.64400315,37.313161,39.549107,40.42290913,41.72247143,32.94994869,39.039742,52.57528544,50.727039,56.540821,45.54852964,43.88869217,42.89142843,65.77528544,61.55528544,29.09557,31.69783489,54.387501,43.349442,48.35211522,47.95758748,47.45757836,45.21767736,54.003456,61.24528544,52.50528544,41.051739,26.333161,32.45114542,27.815611,30.466789,49.92693844,24.390263,51.308369,39.90288606,37.670826,36.083161,49.05421184,31.92128,34.439487,38.503161,25.913258,47.91375106,28.410032,47.25620483,33.446629,42.15199721,47.90279196,39.84310482,52.64528544,55.97528544,49.05421184,33.348419,52.627907,42.90863866,54.01528544,56.71528544,31.78406578,59.98619454,27.192698,39.93315504,36.157188,31.78367,44.53643923,36.233161,27.3101845,36.672184,31.476305,60.570522,38.993161,32.41553542,27.70168493,53.82528544,28.11732878,37.033161,37.983161,40.42290913,42.03710924,41.72247143,41.4668282,40.42290913,41.51599036,42.10921374,59.49528544,38.13792,27.49865,36.60199721,42.83904332,45.1361654,30.99522147,45.00361976,41.61431468,53.185081,44.62199721,38.373161,27.599802,42.26325517,29.963161,39.213161,50.78957283,41.95844979,41.13662237,51.41352108,51.57528544,66.28528544,41.28239361,36.783161,48.12197404,44.60097758,26.850798,25.8201845,38.083161,32.809921,40.42290913,34.923161,52.372524,47.331779,41.55917,49.11925249,36.801384,56.37199721,35.852123,51.91528544,39.793161,41.28239361,44.66489199,27.4901845,41.61199721,56.65528544,40.42290913,39.91045331,44.48816446,52.61528544,45.13162623,39.323161,41.44224712,44.55795202,29.98502719,36.153161,56.92528544,30.837559,25.1501845,27.5201845,56.76528544,39.95837919,48.50554267,51.29797511,37.182747,31.0884699,41.34199721,36.893161,37.433161,39.603161,41.13744174,40.61199721,39.133161,42.10593626,48.13293314,24.8301845,41.90437141,42.391293,35.39564607,47.96204679,45.46016588,45.09198352,41.81096331,47.81511913,41.17677147,68.69528544,60.93528544,44.17550254
Nrao,SSP5,2025,47.78358263,33.073004,47.73745204,29.56240258,40.30960698,41.83156785,31.43021785,34.80436291,27.433308,16.92250656,38.633004,27.231581,48.5260376,44.51466334,37.253004,39.916225,40.30960698,41.58705471,32.9570077,39.258572,52.46346656,50.111408,56.497463,45.38428411,43.72425505,42.70688279,65.66346656,61.44346656,29.225706,31.70385423,54.251522,42.939194,48.24127059,47.84697781,47.34726647,45.1064082,53.990143,61.13346656,52.39346656,40.333977,26.273004,32.45295512,27.860466,30.532751,49.81515594,24.402529,51.412514,39.74903485,37.434143,36.023004,48.94325293,31.901312,34.333145,38.443004,25.94245,47.8031675,28.39525,47.14601287,33.414986,42.20507543,47.79221492,39.7403008,52.53346656,55.86346656,48.94325293,33.403847,52.205326,42.72463513,53.90346656,56.60346656,31.78433552,59.87437565,27.216377,39.75345716,36.354397,31.824009,44.40371117,36.173004,27.31250656,36.608639,31.500643,60.437569,38.933004,32.46101909,27.70485626,53.71346656,28.15765579,36.973004,37.923004,40.30960698,41.86159578,41.58705471,41.3639901,40.30960698,41.40688714,41.92451144,59.38346656,38.347095,27.496962,36.65507543,42.68796548,44.95814749,31.04567609,44.82117501,41.49268122,52.678104,44.67507543,38.313004,27.551537,42.05892217,29.903004,39.153004,50.67847331,41.79296051,41.07586497,51.3018503,51.46346656,66.17346656,41.19532523,36.723004,48.01126647,44.47028247,26.840225,25.82250656,38.023004,32.78833,40.30960698,34.863004,52.126431,47.301468,41.287617,49.007951,36.768612,56.42507543,35.750313,51.80346656,39.733004,41.19532523,44.47113421,27.49250656,41.66507543,56.54346656,40.30960698,39.75014043,44.28850423,52.50346656,45.01764647,39.263004,41.34254157,44.42590161,30.01839125,36.093004,56.81346656,31.202881,25.15250656,27.52250656,56.65346656,39.75714241,48.39460667,51.18641012,36.688141,31.13511978,41.39507543,36.833004,37.373004,39.543004,41.07657992,40.66507543,39.073004,41.92165163,48.02221905,24.83250656,41.74577376,42.580189,35.41769827,47.78358263,45.29296912,44.91249,41.66426939,47.70459431,41.11089755,68.58346656,60.82346656,44.03140503
Nrao,SSP5,2026,47.58597341,33.00825267,47.61840202,29.58578231,40.18655359,41.64494784,31.45400495,34.80534502,27.449707,16.92116689,38.56825267,27.194336,48.40456221,44.37606974,37.18825267,40.279453,40.18655359,41.43965285,32.9613728,39.477196,52.33783856,49.427879,56.449722,45.20636337,43.54543243,42.50609057,65.53783856,61.31783856,29.362297,31.70752396,54.101158,42.511826,48.12067103,47.72759094,47.22941651,44.98817422,53.973499,61.00783856,52.26783856,39.554272,26.20825267,32.45229272,27.893887,30.593935,49.68971574,24.410683,51.523308,39.58138816,37.173252,35.95825267,48.82157182,31.876423,34.219002,38.37825267,25.964478,47.68391537,28.374842,47.02878188,33.378155,42.25494143,47.67299648,39.62871434,52.40783856,55.73783856,48.82157182,33.455219,51.724876,42.5244537,53.77783856,56.47783856,31.78208838,59.74874765,27.231503,39.55742554,36.563709,31.856796,44.26130015,36.10825267,27.31116689,36.537949,31.522631,60.286789,38.86825267,32.50530127,27.70441161,53.58783856,28.19636828,36.90825267,37.85825267,40.18655359,41.67015951,41.43965285,41.2523662,40.18655359,41.28838286,41.72298395,59.25783856,38.550468,27.489834,36.70494143,42.52599598,44.76470985,31.09506173,44.62274979,41.36041619,52.098988,44.72494143,38.24825267,27.493397,41.83583617,29.83825267,39.08825267,50.55655816,41.61253284,41.01045426,51.17698671,51.33783856,66.04783856,41.10230561,36.65825267,47.89137431,44.33016191,26.823496,25.82116689,37.95825267,32.760189,40.18655359,34.79825267,51.862957,47.26099,40.989697,48.88499343,36.724827,56.47494143,35.636745,51.67783856,39.66825267,41.10230561,44.25996297,27.49116689,41.71494143,56.41783856,40.18655359,39.57539751,44.0706829,52.37783856,44.89635855,39.19825267,41.23435786,44.28425407,30.04976574,36.02825267,56.68783856,31.569542,25.15116689,27.52116689,56.52783856,39.53745669,48.27353551,51.06209253,36.161011,31.1806021,41.44494143,36.76825267,37.30825267,39.47825267,41.01105454,40.71494143,39.00825267,41.72058284,47.9022932,24.83116689,41.57291451,42.764584,35.4368877,47.58597341,45.11172333,44.71738983,41.50448285,47.58564535,41.03986787,68.45783856,60.69783856,43.87618442
Nrao,SSP5,2027,47.37634229,32.94489433,47.49467195,29.60507371,40.05931423,41.44747173,31.47929824,34.81569541,27.462606,16.91827261,38.50489433,27.159954,48.27699427,44.23175846,37.12489433,40.635056,40.05931423,41.28533673,32.97438099,39.697735,52.20369961,48.692749,56.407795,45.01862726,43.35752672,42.2930999,65.40369961,61.18369961,29.513994,31.71910403,53.94265,42.073982,47.99448899,47.60332782,47.10758538,44.86634391,53.961506,60.87369961,52.13369961,38.720921,26.14489433,32.46091975,27.913528,30.651646,49.55587396,24.416994,51.64241,39.40479238,36.897953,35.89489433,48.69399867,31.848295,34.099407,38.31489433,25.981775,47.55986547,28.356367,46.9079302,33.342819,42.30369686,47.54899989,39.51381345,52.27369961,55.60369961,48.69399867,33.505989,51.213104,42.31213747,53.64369961,56.34369961,31.78963514,59.6146087,27.238981,39.34959185,36.801929,31.881868,44.11277369,36.04489433,27.30827261,36.471539,31.544996,60.123081,38.80489433,32.54456523,27.70232062,53.45369961,28.22942085,36.84489433,37.79489433,40.05931423,41.46738305,41.28533673,41.1374241,40.05931423,41.16586884,41.50910199,59.12369961,38.759289,27.486183,36.75369686,42.35863314,44.55984007,31.13769346,44.41237276,41.22275831,51.461143,44.77369686,38.18489433,27.432045,41.59822883,29.77489433,39.02489433,50.42829435,41.42187147,40.94637029,51.04405735,51.20369961,65.91369961,41.00802521,36.59489433,47.76631164,44.18416455,26.807158,25.81827261,37.89489433,32.729488,40.05931423,34.73489433,51.590237,47.217133,40.672703,48.75508014,36.674423,56.52369686,35.525448,51.54369961,39.60489433,41.00802521,44.03551185,27.48827261,41.76369686,56.28369961,40.05931423,39.39099225,43.83888877,52.24369961,44.77115609,39.13489433,41.12320173,44.13657064,30.07623243,35.96489433,56.55369961,31.938082,25.14827261,27.51827261,56.39369961,39.3035914,48.14660722,50.93002717,35.609051,31.22068415,41.49369686,36.70489433,37.24489433,39.41489433,40.94684437,40.76369686,38.94489433,41.50720568,47.77717723,24.82827261,41.39058226,42.943493,35.46154245,47.37634229,44.92031572,44.5106843,41.33653726,47.46207518,40.96960016,68.32369961,60.56369961,43.71351367
