year,st,state,gini,d10_value
2006,33,New York,0.65733546,0.582035065
2006,34,North Carolina,0.616301417,0.455163536
2006,35,North Dakota,0.605562508,0.397513809
2006,36,Ohio,0.58573252,0.419648552
2006,37,Oklahoma,0.645788789,0.436381569
2006,38,Oregon,0.593256891,0.459667473
2006,39,Pennsylvania,0.606761277,0.462585983
2006,40,Rhode Island,0.589940071,0.453395653
2006,41,South Carolina,0.638599098,0.470703163
2006,42,South Dakota,0.63935709,0.429549828
2006,43,Tennessee,0.642082691,0.4720438
2006,44,Texas,0.644621193,0.48948246
2006,45,Utah,0.590624452,0.443275566
2006,46,Vermont,0.602937341,0.450310059
2006,47,Virginia,0.563046157,0.427842636
2006,48,Washington,0.568340242,0.462643204
2006,49,West Virginia,0.637137413,0.428644791
2006,50,Wisconsin,0.575414658,0.425734863
2006,51,Wyoming,0.63031286,0.535917892
2007,1,Alabama,0.649461508,0.476336098
2007,2,Alaska,0.562496066,0.360816917
2007,3,Arizona,0.602489769,0.493180199
2007,4,Arkansas,0.66840589,0.434428902
2007,5,California,0.629638791,0.510001678
2007,6,Colorado,0.589080453,0.464676552
2007,7,Connecticut,0.627086878,0.621709747
2007,8,Delaware,0.561018348,0.435046539
2007,9,District of Columbia,0.603478134,0.498574448
2007,10,Florida,0.685729921,0.575226822
2007,11,Georgia,0.637666821,0.47925209
2007,12,Hawaii,0.57059741,0.389810143
2007,13,Idaho,0.643379271,0.432822571
2007,14,Illinois,0.614806831,0.506354294
2007,15,Indiana,0.596302688,0.422645912
2007,16,Iowa,0.569580913,0.381693573
2007,17,Kansas,0.598833025,0.426543617
2007,18,Kentucky,0.633082569,0.439791679
2007,19,Louisiana,0.675528169,0.399438629
2007,20,Maine,0.603197157,0.41916523
2007,21,Maryland,0.548097908,0.425372391
2007,22,Massachusetts,0.596280456,0.532242165
2007,23,Michigan,0.606899559,0.460341988
2007,24,Minnesota,0.575563908,0.440302429
2007,25,Mississippi,0.708843112,0.425287437
2007,26,Missouri,0.624767482,0.450370598
2007,27,Montana,0.660270452,0.450969696
2007,28,Nebraska,0.604221225,0.408218613
2007,29,Nevada,0.631760657,0.540357399
2007,30,New Hampshire,0.564984679,0.444368896
2007,31,New Jersey,0.590565026,0.498894424
2007,32,New Mexico,0.654836416,0.457008781
2007,33,New York,0.661371648,0.608532791
2007,34,North Carolina,0.617799461,0.457407799
2007,35,North Dakota,0.602342546,0.393882217
2007,36,Ohio,0.588658631,0.429165382
2007,37,Oklahoma,0.644816101,0.457294884
2007,38,Oregon,0.5955019,0.472687759
2007,39,Pennsylvania,0.609021902,0.468963013
2007,40,Rhode Island,0.59310168,0.460181007
2007,41,South Carolina,0.640161574,0.470660515
2007,42,South Dakota,0.638976276,0.412193336
2007,43,Tennessee,0.646744549,0.481879349
2007,44,Texas,0.645742357,0.485770111
2007,45,Utah,0.591814399,0.445124092
2007,46,Vermont,0.60593307,0.458031425
2007,47,Virginia,0.566092968,0.421591873
2007,48,Washington,0.570451021,0.473041077
2007,49,West Virginia,0.634228349,0.439016838
2007,50,Wisconsin,0.579982698,0.42221962
2007,51,Wyoming,0.636779547,0.547813187
2008,1,Alabama,0.644988179,0.465488052
2008,2,Alaska,0.562505126,0.37488163
2008,3,Arizona,0.602086842,0.471840668
2008,4,Arkansas,0.667410553,0.443372116
2008,5,California,0.626426518,0.480432091
2008,6,Colorado,0.583579838,0.435520439
2008,7,Connecticut,0.624351621,0.563284073
2008,8,Delaware,0.558923542,0.422735252
2008,9,District of Columbia,0.602528751,0.44162735
2008,10,Florida,0.684999228,0.536141434
2008,11,Georgia,0.648755252,0.461805649
2008,12,Hawaii,0.570619583,0.371332016
2008,13,Idaho,0.634160936,0.414102478
2008,14,Illinois,0.612948775,0.486785965
2008,15,Indiana,0.59879005,0.413943291
2008,16,Iowa,0.566243112,0.372879372
2008,17,Kansas,0.596371949,0.405683784
2008,18,Kentucky,0.630896151,0.437541771
2008,19,Louisiana,0.659363031,0.511519966
2008,20,Maine,0.600413859,0.409985352
2008,21,Maryland,0.546802044,0.396300316
2008,22,Massachusetts,0.593943357,0.489268265
2008,23,Michigan,0.612598836,0.461770859
2008,24,Minnesota,0.571339607,0.431624718
2008,25,Mississippi,0.696294188,0.441305466
2008,26,Missouri,0.61924386,0.454195404
2008,27,Montana,0.656008422,0.433456497
2008,28,Nebraska,0.59720856,0.387432251
2008,29,Nevada,0.623039007,0.492212143
2008,30,New Hampshire,0.56457907,0.417213173
2008,31,New Jersey,0.5901829,0.487542191
2008,32,New Mexico,0.648138583,0.445635529
2008,33,New York,0.657465935,0.56947052
2008,34,North Carolina,0.618310988,0.444134102
2008,35,North Dakota,0.592179954,0.408673515
2008,36,Ohio,0.590067625,0.424482422
2008,37,Oklahoma,0.637275219,0.442393341
2008,38,Oregon,0.595493019,0.445078239
2008,39,Pennsylvania,0.606555581,0.453541985
2008,40,Rhode Island,0.589848816,0.436916733
2008,41,South Carolina,0.639552534,0.44248291
2008,42,South Dakota,0.629853487,0.397428093
2008,43,Tennessee,0.646907985,0.455791969
2008,44,Texas,0.640521348,0.507921257
2008,45,Utah,0.58605063,0.41884449
2008,46,Vermont,0.602583289,0.432108955
2008,47,Virginia,0.565270901,0.414963951
2008,48,Washington,0.567158937,0.432731628
2008,49,West Virginia,0.635062933,0.446551819
2008,50,Wisconsin,0.581623852,0.418842964
2008,51,Wyoming,0.621331275,0.483654861
2009,1,Alabama,0.615309358,0.447169685
2009,2,Alaska,0.566977084,0.356063499
2009,3,Arizona,0.608265877,0.469747276
2009,4,Arkansas,0.626025677,0.461650085
2009,5,California,0.639819205,0.474515419
2009,6,Colorado,0.592712641,0.415173187
2009,7,Connecticut,0.640010118,0.542327881
2009,8,Delaware,0.557347536,0.405856934
2009,9,District of Columbia,0.618143201,0.453292961
2009,10,Florida,0.683642089,0.521943512
2009,11,Georgia,0.64558816,0.460860634
2009,12,Hawaii,0.571087599,0.368297043
2009,13,Idaho,0.630587697,0.395541801
2009,14,Illinois,0.614506543,0.46338089
2009,15,Indiana,0.588286042,0.417976685
2009,16,Iowa,0.55577296,0.365230484
2009,17,Kansas,0.596014202,0.405630913
2009,18,Kentucky,0.597272635,0.435429459
2009,19,Louisiana,0.64026463,0.436898079
2009,20,Maine,0.571663439,0.40447979
2009,21,Maryland,0.556497872,0.38546524
2009,22,Massachusetts,0.602840781,0.467098351
2009,23,Michigan,0.609657466,0.463629417
2009,24,Minnesota,0.578534842,0.42256443
2009,25,Mississippi,0.647728026,0.426898117
2009,26,Missouri,0.604825974,0.425658836
2009,27,Montana,0.640265107,0.443462448
2009,28,Nebraska,0.588845432,0.371047058
2009,29,Nevada,0.643036306,0.486832161
2009,30,New Hampshire,0.569224179,0.41098484
2009,31,New Jersey,0.602154136,0.462660141
2009,32,New Mexico,0.625897408,0.443999825
2009,33,New York,0.664238155,0.547668991
2009,34,North Carolina,0.601371527,0.430686607
2009,35,North Dakota,0.582681,0.38464222
2009,36,Ohio,0.575795233,0.41937912
2009,37,Oklahoma,0.613808095,0.43333477
2009,38,Oregon,0.590309381,0.43972374
2009,39,Pennsylvania,0.597459555,0.441905365
2009,40,Rhode Island,0.580556512,0.423915024
2009,41,South Carolina,0.610330164,0.440442886
2009,42,South Dakota,0.616037607,0.396194
2009,43,Tennessee,0.621135056,0.44224144
2009,44,Texas,0.636804879,0.46222908
2009,45,Utah,0.589525998,0.420005493
2009,46,Vermont,0.590976059,0.415945587
2009,47,Virginia,0.572825909,0.4007827
2009,48,Washington,0.57449317,0.418641739
2009,49,West Virginia,0.581141591,0.461224823
2009,50,Wisconsin,0.580199897,0.420865135
2009,51,Wyoming,0.633560777,0.429215508
2010,1,Alabama,0.59136045,0.462383614
2010,2,Alaska,0.564221501,0.352630119
2010,3,Arizona,0.617894828,0.486507416
2010,4,Arkansas,0.588738322,0.467358742
2010,5,California,0.666916549,0.502824707
2010,6,Colorado,0.609598219,0.441651917
2010,7,Connecticut,0.674977183,0.584800606
2010,8,Delaware,0.555320203,0.402519836
2010,9,District of Columbia,0.643347621,0.439449806
2010,10,Florida,0.681595385,0.526643372
2010,11,Georgia,0.632009983,0.471833038
2010,12,Hawaii,0.564963937,0.349613762
2010,13,Idaho,0.629141212,0.402266541
2010,14,Illinois,0.620458305,0.482855072
2010,15,Indiana,0.567936897,0.425286026
2010,16,Iowa,0.549246907,0.374668083
2010,17,Kansas,0.59138608,0.427295837
2010,18,Kentucky,0.572081685,0.447009811
2010,19,Louisiana,0.62091881,0.436203461
2010,20,Maine,0.551415563,0.410971069
2010,21,Maryland,0.574038565,0.390715141
2010,22,Massachusetts,0.629451573,0.509403915
2010,23,Michigan,0.597330332,0.484957199
2010,24,Minnesota,0.589851499,0.437101784
2010,25,Mississippi,0.607103229,0.458338852
2010,26,Missouri,0.589468837,0.444764481
2010,27,Montana,0.6125893,0.438404884
2010,28,Nebraska,0.584542096,0.396253929
2010,29,Nevada,0.681822836,0.5225811
2010,30,New Hampshire,0.582541764,0.431594162
2010,31,New Jersey,0.623285711,0.472189941
2010,32,New Mexico,0.589547992,0.446751709
2010,33,New York,0.684081972,0.564248695
2010,34,North Carolina,0.58449775,0.437669106
2010,35,North Dakota,0.573903501,0.390677452
2010,36,Ohio,0.559851527,0.433987122
2010,37,Oklahoma,0.592691958,0.425231018
2010,38,Oregon,0.582882047,0.46081234
2010,39,Pennsylvania,0.591243804,0.453717041
2010,40,Rhode Island,0.578736603,0.432233849
2010,41,South Carolina,0.576096117,0.456878395
2010,42,South Dakota,0.599277914,0.393467369
2010,43,Tennessee,0.595159471,0.456566544
2010,44,Texas,0.630670428,0.477816162
2010,45,Utah,0.591796398,0.422230301
2010,46,Vermont,0.573493421,0.413889923
2010,47,Virginia,0.590557694,0.420626259
2010,48,Washington,0.591880679,0.431813583
2010,49,West Virginia,0.543013096,0.448286743
2010,50,Wisconsin,0.57542032,0.427070999
2010,51,Wyoming,0.655813515,0.49515625
2011,1,Alabama,0.588540912,0.4662323
2011,2,Alaska,0.566811562,0.34870491
2011,3,Arizona,0.624225914,0.491135788
2011,4,Arkansas,0.610839605,0.471752663
2011,5,California,0.670676827,0.499036179
2011,6,Colorado,0.620720267,0.456342812
2011,7,Connecticut,0.675005019,0.569557838
2011,8,Delaware,0.563827395,0.41501709
2011,9,District of Columbia,0.637367785,0.435328712
2011,10,Florida,0.685198843,0.546445007
2011,11,Georgia,0.635861814,0.470098381
2011,12,Hawaii,0.566437006,0.344014015
2011,13,Idaho,0.628990531,0.412406006
2011,14,Illinois,0.629043579,0.481119461
2011,15,Indiana,0.578806281,0.433177185
2011,16,Iowa,0.555402577,0.36733551
2011,17,Kansas,0.596199214,0.419328117
2011,18,Kentucky,0.574401557,0.44116127
2011,19,Louisiana,0.593794703,0.423046265
2011,20,Maine,0.559245288,0.418421631
2011,21,Maryland,0.580660701,0.395861282
2011,22,Massachusetts,0.636648417,0.51378624
2011,23,Michigan,0.604525924,0.481723328
2011,24,Minnesota,0.590537727,0.428874588
2011,25,Mississippi,0.582600117,0.42479187
2011,26,Missouri,0.59667635,0.454575615
2011,27,Montana,0.615735352,0.435747681
2011,28,Nebraska,0.579826415,0.368332787
2011,29,Nevada,0.68085587,0.515492821
2011,30,New Hampshire,0.587695599,0.425847931
2011,31,New Jersey,0.628908455,0.479614983
2011,32,New Mexico,0.588466883,0.43638958
2011,33,New York,0.691498816,0.566522827
2011,34,North Carolina,0.589332879,0.455247345
2011,35,North Dakota,0.587602615,0.410020256
2011,36,Ohio,0.567990839,0.444641991
2011,37,Oklahoma,0.603004098,0.440033989
2011,38,Oregon,0.586222172,0.461453133
2011,39,Pennsylvania,0.595034122,0.451588135
2011,40,Rhode Island,0.5868541,0.453113174
2011,41,South Carolina,0.585895777,0.458932343
2011,42,South Dakota,0.601661801,0.391910324
2011,43,Tennessee,0.598038852,0.457683144
2011,44,Texas,0.63704145,0.48197216
2011,45,Utah,0.596335828,0.42040596
2011,46,Vermont,0.584136546,0.426175156
2011,47,Virginia,0.591005921,0.419976349
2011,48,Washington,0.597871482,0.446603622
2011,49,West Virginia,0.551391006,0.460372314
2011,50,Wisconsin,0.578855276,0.425011978
2011,51,Wyoming,0.628932118,0.430762711
2012,1,Alabama,0.592822134,0.469516296
2012,2,Alaska,0.573016524,0.358910446
2012,3,Arizona,0.622746825,0.496833878
2012,4,Arkansas,0.611529052,0.501740189
2012,5,California,0.687004387,0.543642693
2012,6,Colorado,0.630376577,0.476201897
2012,7,Connecticut,0.695158839,0.619454346
2012,8,Delaware,0.580374181,0.426438217
2012,9,District of Columbia,0.664612114,0.49588131
2012,10,Florida,0.711425245,0.608563843
2012,11,Georgia,0.630467653,0.480804825
2012,12,Hawaii,0.576210856,0.364430275
2012,13,Idaho,0.644793749,0.448120766
2012,14,Illinois,0.640917122,0.507707138
2012,15,Indiana,0.581794739,0.436956902
2012,16,Iowa,0.569805861,0.399846611
2012,17,Kansas,0.611747086,0.440102959
2012,18,Kentucky,0.579955578,0.44701458
2012,19,Louisiana,0.638393462,0.478727341
2012,20,Maine,0.563631535,0.432488251
2012,21,Maryland,0.59420073,0.404607925
2012,22,Massachusetts,0.647780359,0.536932678
2012,23,Michigan,0.618347645,0.506999893
2012,24,Minnesota,0.602443337,0.455177269
2012,25,Mississippi,0.595451415,0.441451759
2012,26,Missouri,0.610019088,0.476833801
2012,27,Montana,0.630942225,0.479381561
2012,28,Nebraska,0.602011025,0.415502052
2012,29,Nevada,0.703876555,0.596326065
2012,30,New Hampshire,0.596743643,0.435849533
2012,31,New Jersey,0.647580445,0.495315819
2012,32,New Mexico,0.603064775,0.452976685
2012,33,New York,0.708353341,0.598895493
2012,34,North Carolina,0.598430753,0.466686211
2012,35,North Dakota,0.61614126,0.443936043
2012,36,Ohio,0.578184366,0.45892128
2012,37,Oklahoma,0.617481887,0.478077812
2012,38,Oregon,0.594406724,0.466197853
2012,39,Pennsylvania,0.608945787,0.47697197
2012,40,Rhode Island,0.597859383,0.452689857
2012,41,South Carolina,0.59704721,0.483587875
2012,42,South Dakota,0.631841719,0.441717606
2012,43,Tennessee,0.611896634,0.477307701
2012,44,Texas,0.653454483,0.515945892
2012,45,Utah,0.615289867,0.44662178
2012,46,Vermont,0.589390993,0.423780098
2012,47,Virginia,0.606499732,0.433472443
2012,48,Washington,0.619126439,0.483983917
2012,49,West Virginia,0.54843992,0.445421181
2012,50,Wisconsin,0.590064824,0.443375168
2012,51,Wyoming,0.651373684,0.485423889
2013,1,Alabama,0.579567969,0.457686043
2013,2,Alaska,0.559412777,0.340024223
2013,3,Arizona,0.619073033,0.487456474
2013,4,Arkansas,0.597698569,0.465896988
2013,5,California,0.670347869,0.511975784
2013,6,Colorado,0.614363432,0.438322639
2013,7,Connecticut,0.680023968,0.583820915
2013,8,Delaware,0.568882108,0.413431435
2013,9,District of Columbia,0.638282359,0.450150986
2013,10,Florida,0.692623258,0.572220383
2013,11,Georgia,0.626261115,0.475593071
2013,12,Hawaii,0.565838277,0.369162216
2013,13,Idaho,0.62242198,0.414348564
2013,14,Illinois,0.62678051,0.480427628
2013,15,Indiana,0.573752701,0.420240593
2013,16,Iowa,0.554536343,0.36580452
2013,17,Kansas,0.597727001,0.411302948
2013,18,Kentucky,0.573494256,0.449941101
2013,19,Louisiana,0.617170691,0.452657509
2013,20,Maine,0.555713534,0.431117783
2013,21,Maryland,0.588177621,0.402564354
2013,22,Massachusetts,0.639231205,0.520830345
2013,23,Michigan,0.609215677,0.488221092
2013,24,Minnesota,0.588384807,0.432466278
2013,25,Mississippi,0.582678199,0.445264091
2013,26,Missouri,0.596493661,0.447573738
2013,27,Montana,0.605498552,0.429782257
2013,28,Nebraska,0.582583427,0.36835247
2013,29,Nevada,0.686404884,0.562483292
2013,30,New Hampshire,0.581125677,0.4056707
2013,31,New Jersey,0.637580037,0.492742271
2013,32,New Mexico,0.589452267,0.444827499
2013,33,New York,0.699498117,0.584444122
2013,34,North Carolina,0.588311315,0.456450386
2013,35,North Dakota,0.590128541,0.415841408
2013,36,Ohio,0.565278769,0.438414383
2013,37,Oklahoma,0.601886868,0.432142487
2013,38,Oregon,0.584102511,0.461563492
2013,39,Pennsylvania,0.596203804,0.454036751
2013,40,Rhode Island,0.590614259,0.433392334
2013,41,South Carolina,0.584411621,0.484774132
2013,42,South Dakota,0.61226666,0.404289436
2013,43,Tennessee,0.599028409,0.463564301
2013,44,Texas,0.648057103,0.487070923
2013,45,Utah,0.595237792,0.412420616
2013,46,Vermont,0.579654217,0.410821037
2013,47,Virginia,0.587218106,0.419680862
2013,48,Washington,0.600310624,0.450737572
2013,49,West Virginia,0.541122854,0.431772156
2013,50,Wisconsin,0.58132416,0.421528244
2013,51,Wyoming,0.666165054,0.504092445
2014,1,Alabama,0.581462681,0.458013115
2014,2,Alaska,0.559733689,0.329015465
2014,3,Arizona,0.61847502,0.491730804
2014,4,Arkansas,0.605893314,0.483253059
2014,5,California,0.678311825,0.526556702
2014,6,Colorado,0.619547188,0.447599792
2014,7,Connecticut,0.683839917,0.554827805
2014,8,Delaware,0.572887719,0.425848198
2014,9,District of Columbia,0.642272353,0.519715042
2014,10,Florida,0.697349846,0.600128365
2014,11,Georgia,0.630083799,0.497756424
2014,12,Hawaii,0.569245458,0.367681999
2014,13,Idaho,0.61356014,0.414744492
2014,14,Illinois,0.632036507,0.492999039
2014,15,Indiana,0.57700175,0.40968689
2014,16,Iowa,0.558424175,0.386026649
2014,17,Kansas,0.603263915,0.412153625
2014,18,Kentucky,0.579314649,0.474905052
2014,19,Louisiana,0.624263525,0.468225479
2014,20,Maine,0.559432089,0.436950989
2014,21,Maryland,0.592184424,0.421563148
2014,22,Massachusetts,0.648118854,0.545844307
2014,23,Michigan,0.607345283,0.488273964
2014,24,Minnesota,0.594987333,0.445924416
2014,25,Mississippi,0.58480221,0.455026169
2014,26,Missouri,0.606517375,0.466245766
2014,27,Montana,0.612097025,0.450505409
2014,28,Nebraska,0.591967285,0.38756031
2014,29,Nevada,0.675812781,0.535546265
2014,30,New Hampshire,0.585705936,0.412054939
2014,31,New Jersey,0.642398298,0.497697716
2014,32,New Mexico,0.593890905,0.473759041
2014,33,New York,0.710452318,0.602997589
2014,34,North Carolina,0.599110663,0.475852699
2014,35,North Dakota,0.594462693,0.399470024
2014,36,Ohio,0.572974861,0.450564461
2014,37,Oklahoma,0.609414876,0.41081543
2014,38,Oregon,0.591627121,0.463136711
2014,39,Pennsylvania,0.604260921,0.462381897
2014,40,Rhode Island,0.597124755,0.463097458
2014,41,South Carolina,0.587563872,0.481356888
2014,42,South Dakota,0.611124039,0.431477585
2014,43,Tennessee,0.608311415,0.480194511
2014,44,Texas,0.650764346,0.497973557
2014,45,Utah,0.602693439,0.427195091
2014,46,Vermont,0.585251808,0.422592087
2014,47,Virginia,0.596634388,0.43547348
2014,48,Washington,0.611317635,0.468029442
2014,49,West Virginia,0.55274725,0.469379768
2014,50,Wisconsin,0.580785811,0.418522415
2014,51,Wyoming,0.657783031,0.48411602
2015,1,Alabama,0.586106181,0.471534538
2015,2,Alaska,0.561481714,0.334480743
2015,3,Arizona,0.618825972,0.494850922
2015,4,Arkansas,0.610305846,0.491178169
2015,5,California,0.675258696,0.534388771
2015,6,Colorado,0.614277899,0.454062538
2015,7,Connecticut,0.681213021,0.54630722
2015,8,Delaware,0.576137662,0.425030937
2015,9,District of Columbia,0.648263037,0.528100395
2015,10,Florida,0.697941005,0.609477615
2015,11,Georgia,0.629702628,0.496587448
2015,12,Hawaii,0.571040869,0.367242966
2015,13,Idaho,0.620109618,0.423800964
2015,14,Illinois,0.63366884,0.503012123
2015,15,Indiana,0.579036891,0.41943203
2015,16,Iowa,0.563983798,0.373186493
2015,17,Kansas,0.603043318,0.406825294
2015,18,Kentucky,0.581737041,0.470734329
2015,19,Louisiana,0.617301106,0.440694962
2015,20,Maine,0.559729338,0.430362053
2015,21,Maryland,0.592525721,0.41545723
2015,22,Massachusetts,0.646632195,0.5387183
2015,23,Michigan,0.606324792,0.492012711
2015,24,Minnesota,0.594008923,0.444787292
2015,25,Mississippi,0.585911691,0.466751862
2015,26,Missouri,0.602722347,0.458722992
2015,27,Montana,0.607762694,0.440861435
2015,28,Nebraska,0.584089756,0.378452568
2015,29,Nevada,0.681216896,0.552097397
2015,30,New Hampshire,0.583752632,0.414113464
2015,31,New Jersey,0.642048955,0.501624069
2015,32,New Mexico,0.588288665,0.456257706
2015,33,New York,0.706633985,0.598756676
2015,34,North Carolina,0.6023615,0.486907997
2015,35,North Dakota,0.582058907,0.360052986
2015,36,Ohio,0.571544111,0.444209557
2015,37,Oklahoma,0.606924415,0.395501709
2015,38,Oregon,0.590796411,0.46914402
2015,39,Pennsylvania,0.607177615,0.460538368
2015,40,Rhode Island,0.587522864,0.442802544
