iso,sce,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
MYS,SSP5,14823.80702,15316.18335,15809.01937,16310.50199,16827.83129,17367.54129,17935.42907,18536.64861,19175.7728,19856.80049,20583.25111,21357.73547,22181.83407,23059.49423,23995.28761,24991.96783,26048.90734,27165.42627,28340.19069,29570.83121,30854.37065,32188.69534,33572.16915,34997.06308,36453.30737,37933.80673,39437.30353,40961.81328,42505.09448,44065.44655,45641.46802,47232.20729,48837.3662,50455.53262,52085.05275,53725.44109,55377.29052,57040.43877,58719.88197,60422.94832,62154.34519,63913.62075,65700.82463,67516.5052,69360.75255,71233.36951,73134.30183,75063.61923,77018.42999,78994.36313,80988.2997,83000.30909,85030.41451,87076.43306,89135.52085,91206.12124,93288.46829,95382.30414,97490.78138,99619.09534,101770.9442,103946.6388,106146.9522,108373.4213,110627.6237,112910.9056,115224.7353,117570.9471,119949.0208,122357.1834,124794.6224,127262.6665,129761.7955,132295.9638,134871.5216,137493.3959,140162.6252,142880.6151,145649.4747,148471.0742,151346.7779,154277.4132,157263.2559,160304.2047,163399.4367,166547.4805,169746.0306,172991.9871,176281.2293,179608.4819,182967.4036
MDV,SSP5,8285.423305,8494.892668,8693.878804,8890.279384,9081.500393,9281.708495,9491.226132,9716.850621,9958.652011,10226.21621,10519.32077,10843.95101,11199.69934,11592.48771,12028.16161,12509.33344,13035.52746,13609.43547,14232.93413,14904.47221,15628.57538,16401.90604,17223.98035,18094.27168,19003.89789,19949.81021,20929.01967,21944.2282,22987.02493,24062.94132,25163.80501,26292.57939,27444.01526,28613.47111,29802.13987,31005.73949,32222.30099,33449.99447,34689.8023,35937.39476,37196.48148,38462.82793,39740.2492,41032.33124,42337.25402,43666.54536,45016.17477,46387.49606,47786.94202,49220.92016,50690.78225,52200.75242,53749.70991,55340.26074,56967.74025,58632.50902,60337.03372,62079.12136,63857.25155,65668.75897,67512.06787,69384.93076,71287.08945,73219.24647,75184.55129,77182.12238,79212.58,81282.72967,83388.63081,85534.44791,87727.09515,89964.88512,92254.63969,94596.17391,96997.39082,99460.25544,101987.6132,104585.388,107253.3478,109992.5059,112807.7204,115699.818,118665.4499,121706.9235,124819.3162,128003.9453,131254.5331,134567.4864,137930.9858,141343.1007,144793.5767
MLI,SSP5,1084.624238,1051.513186,1034.244997,1030.497045,1038.45618,1056.751389,1084.337737,1120.519206,1164.910485,1217.579785,1278.486768,1347.975723,1426.457535,1514.946616,1614.961309,1727.782941,1854.109895,1994.732023,2151.201599,2325.375828,2518.585989,2731.541676,2965.038578,3219.489071,3495.316418,3793.112455,4114.007277,4459.009388,4829.377101,5226.398228,5651.377737,6105.323594,6589.243806,7104.588924,7652.990079,8235.827666,8854.174518,9509.100032,10201.81089,10933.41871,11704.91088,12517.1032,13370.65422,14266.48812,15205.68278,16189.04364,17217.06415,18290.09837,19408.44845,20572.12838,21780.92744,23034.73633,24333.46686,25676.28768,27062.06274,28490.06564,29960.38846,31473.1124,33027.60516,34623.11634,36259.3008,37936.40163,39654.40646,41414.82708,43219.80709,45070.92306,46968.21442,48911.9513,50902.21428,52938.78874,55021.53926,57150.74205,59326.73279,61549.24469,63817.82259,66132.22521,68492.47779,70898.35152,73350.57255,75850.45249,78398.58547,80994.53997,83637.85583,86328.16955,89064.82081,91847.11222,94674.06506,97544.55929,100457.2533,103410.5284,106402.647
MLT,SSP5,28110.61082,28556.17905,29003.18207,29463.80713,29953.04771,30474.02682,31038.59257,31655.5702,32325.09848,33058.86349,33857.07908,34725.44498,35663.70823,36673.48596,37757.42737,38914.71423,40143.04376,41440.74439,42807.10612,44248.45377,45755.18216,47328.17156,48962.46469,50644.82694,52348.60062,54060.91036,55776.86292,57491.65036,59200.42292,60906.48937,62604.97474,64291.01791,65965.13777,67622.76124,69264.99593,70889.99647,72498.25353,74093.14025,75669.13473,77234.04174,78784.9377,80325.26527,81855.83987,83382.10898,84906.4728,86437.45059,87975.87152,89519.3686,91079.55691,92658.54214,94262.94859,95894.50148,97553.36577,99241.39675,100952.5324,102685.6548,104440.6716,106218.8972,108019.305,109841.7802,111683.4273,113546.1615,115433.1416,117343.0521,119281.7737,121246.8723,123244.7887,125276.0674,127339.8144,129436.154,131566.9428,133730.9433,135931.7892,138175.5361,140475.0262,142840.8959,145271.2447,147772.0194,150346.5563,152992.4133,155711.4603,158505.3472,161374.7767,164319.3104,167338.0674,170425.7705,173580.1431,176794.2414,180068.0009,183384.4454,186737.1684
MRT,SSP5,2472.089835,2544.842174,2625.274116,2712.763908,2806.456374,2907.035574,3014.286416,3128.867472,3251.404666,3382.7666,3523.780099,3675.233432,3837.880983,4014.247182,4207.240019,4419.628294,4651.390621,4903.320941,5176.402598,5470.944535,5787.830653,6127.272427,6490.131853,6875.226604,7280.767566,7705.93297,8151.468948,8617.947939,9106.609703,9620.321258,10160.80355,10728.13917,11323.32901,11946.54105,12599.21317,13281.52366,13994.35138,14738.19836,15513.10788,16318.34735,17154.08012,18020.34559,18916.99052,19844.82345,20803.91142,21794.40777,22816.09372,23868.33706,24951.23707,26064.21917,27207.13458,28379.53678,29581.0395,30810.28217,32065.86134,33346.79816,34652.75956,35984.02501,37339.50818,38718.77744,40121.29577,41547.38662,42997.07875,44471.98679,45975.56786,47509.16913,49073.22092,50668.33109,52293.99173,53948.85291,55632.58584,57345.51163,59088.16248,60860.81652,62664.97006,64501.1115,66369.14645,68269.20435,70200.8859,72164.57351,74159.63601,76185.94518,78242.72598,80329.16681,82444.89708,84588.65392,86759.38943,88955.81289,91176.41685,93419.61704,95683.87436
MUS,SSP5,13586.30814,13991.15884,14438.85985,14929.78003,15466.02725,16048.86517,16678.75199,17357.86939,18085.93729,18865.24195,19695.65004,20578.62329,21513.07248,22502.90368,23550.10301,24657.22522,25823.73082,27048.65263,28331.5215,29668.65063,31060.00335,32502.07558,33995.19945,35530.37874,37098.24366,38689.44831,40304.61617,41940.49068,43598.20952,45279.13283,46984.58227,48712.41692,50459.73797,52230.28305,54027.93381,55854.10311,57708.41463,59591.383,61496.70323,63416.93552,65345.52043,67282.83467,69229.33446,71185.39046,73155.8003,75141.7706,77142.68335,79158.35025,81190.57194,83242.37366,85317.64746,87415.87343,89539.49267,91684.74232,93842.6609,96009.64031,98186.84833,100375.1696,102578.7834,104804.6285,107057.9877,109339.7225,111649.049,113989.405,116365.9905,118779.7826,121233.3526,123728.1512,126262.0437,128823.4081,131409.1815,134021.138,136657.9535,139328.3493,142046.4963,144821.1238,147654.6798,150549.2235,153507.2653,156530.967,159620.5538,162778.5641,166006.7128,169305.72,172676.0341,176117.6833,179628.183,183206.5926,186850.3722,190555.082,194315.6
MEX,SSP5,15542.86118,15949.15755,16335.05885,16709.55541,17081.0267,17457.21307,17845.36156,18252.18011,18683.94802,19146.5123,19645.32074,20184.86016,20768.65146,21403.02795,22095.16605,22849.94586,23668.22116,24550.52285,25497.52298,26509.09222,27583.97225,28721.52555,29922.18923,31175.94522,32468.17902,33789.29414,35139.43532,36516.98652,37923.48462,39363.07519,40838.4443,42348.08965,43891.11121,45469.30589,47085.32859,48740.9911,50436.36399,52171.85697,53947.02778,55760.74354,57612.07286,59501.34599,61428.9856,63393.319,65392.04509,67423.97084,69489.18704,71587.07708,73719.90778,75891.00175,78101.71762,80350.81197,82638.05199,84959.1355,87307.81146,89680.11053,92076.45066,94496.618,96941.50961,99413.12987,101913.238,104442.0456,106999.9216,109590.1264,112216.9374,114883.5522,117590.6635,120338.9814,123131.5346,125972.7719,128866.7659,131815.9217,134823.3211,137889.1278,141011.378,144189.1243,147424.5016,150719.0089,154074.8845,157494.9605,160981.3823,164535.1164,168157.4636,171850.0524,175614.752,179453.6971,183369.4073,187364.8907,191443.7641,195610.3791,199869.9901
MDA,SSP5,3124.472128,3318.327919,3509.07413,3702.751218,3904.768112,4121.174808,4356.997037,4617.882702,4908.046629,5232.644003,5595.672614,6001.534903,6454.74855,6957.393739,7508.810543,8109.625024,8761.282186,9464.128175,10221.05755,11036.59524,11912.86059,12849.86921,13847.28284,14898.66014,15989.78026,17112.33255,18263.92997,19442.44068,20644.29353,21868.7732,23114.48968,24377.59353,25656.08088,26945.74586,28242.24957,29540.33815,30839.90308,32138.99549,33436.79858,34732.15313,36024.53053,37314.14922,38600.9074,39890.04944,41195.00102,42524.09243,43878.69197,45260.96651,46675.77798,48132.37811,49635.10842,51184.2168,52783.09911,54422.65338,56089.7147,57773.23766,59473.17289,61191.01928,62917.74748,64638.55883,66346.25298,68038.90482,69709.0731,71374.02698,73059.64884,74787.42541,76557.10825,78374.41094,80233.42051,82121.77481,84028.45579,85959.48263,87918.52113,89908.90549,91941.24401,94022.7072,96154.03908,98337.74814,100575.8019,102877.3913,105243.2554,107674.8802,110170.071,112726.1521,115344.3176,118016.5979,120738.7582,123500.7265,126298.543,129116.0338,131945.4555
MON,SSP5,4061.155024,4548.606989,5054.258912,5584.084658,6142.748726,6735.601538,7367.527525,8043.358954,8768.265891,9547.382947,10385.46319,11285.81511,12250.35422,13288.87468,14414.89617,15637.12542,16953.56036,18363.3087,19862.88887,21446.61624,23107.42323,24841.00356,26644.20524,28500.13792,30386.80129,32287.23442,34197.3582,36110.87205,38023.63284,39933.60727,41838.42394,43733.81251,45616.85854,47484.68415,49334.6772,51166.0514,52979.21813,54775.83102,56556.28886,58322.53322,60076.66636,61820.27283,63554.57564,65289.01961,67038.10882,68811.81989,70610.32903,72435.39434,74287.12163,76164.80473,78065.66812,79989.84453,81936.11596,83900.73105,85879.61092,87868.17213,89864.67058,91870.24007,93870.61409,95843.86663,97777.44858,99672.06956,101524.7965,103348.4867,105166.5546,106994.4006,108831.2947,110679.5778,112541.1507,114414.1406,116298.9757,118200.0438,120119.4768,122062.0394,124032.571,126034.7228,128069.1433,130136.9721,132239.1961,134378.0983,136554.4796,138766.5194,141012.0016,143288.6995,145592.5079,147919.8771,150265.3443,152623.1736,154986.1094,157346.9758,159696.6843
MNG,SSP5,13453.31433,13651.80425,13857.05015,14073.05869,14303.82783,14555.39789,14831.70811,15136.67932,15472.16994,15842.09224,16248.31801,16692.60154,17176.57266,17700.59296,18265.45565,18873.67376,19523.07194,20215.7437,20946.96344,21715.45188,22520.22759,23357.32372,24228.65533,25122.05371,26035.29863,26958.45567,27889.62296,28828.84148,29772.93722,30719.21458,31668.74442,32618.09166,33569.76901,34518.81407,35466.17693,36408.89065,37349.6725,38287.44146,39224.67708,40169.44372,41126.05628,42091.67236,43069.44519,44061.35063,45068.84881,46097.91051,47145.76898,48212.93952,49297.4158,50397.15834,51506.8602,52629.65448,53763.65758,54906.8281,56053.58201,57203.03225,58352.86565,59504.27685,60655.95068,61808.55648,62962.84294,64119.80671,65278.64718,66444.03674,67618.46696,68807.06246,70009.00949,71226.95831,72463.72612,73724.51027,75014.84068,76336.14555,77695.30883,79087.28562,80513.40949,81971.77552,83467.06609,84999.44861,86569.82397,88179.99626,89828.76615,91518.91719,93253.51508,95028.35601,96850.17233,98719.29765,100637.2408,102609.5299,104635.3,106726.2011,108885.2251
MAR,SSP5,4820.446931,4966.879983,5131.810924,5317.850187,5527.492841,5763.197697,6027.37211,6322.34934,6650.535487,7014.244898,7415.775938,7857.356718,8341.058365,8869.546383,9445.625694,10071.71788,10748.83952,11477.52792,12260.89168,13102.8812,14005.57331,14968.44532,15991.67133,17070.89815,18199.44897,19372.46329,20589.35723,21848.69373,23148.72891,24488.05384,25865.10631,27278.31436,28726.64101,30207.24287,31716.55686,33252.16677,34813.7145,36400.50796,38013.30374,39653.8787,41323.406,43021.72269,44749.05481,46505.99358,48293.50433,50112.71483,51964.22224,53848.28296,55767.06189,57723.10461,59717.3941,61749.07578,63817.6694,65920.38583,68053.4115,70213.74202,72401.1864,74615.76384,76854.00946,79111.20588,81384.43795,83673.6895,85977.9376,88301.81536,90653.28968,93038.11678,95456.5388,97910.08897,100398.7411,102921.1165,105476.7557,108067.8361,110696.0342,113363.5459,116073.0132,118826.7927,121626.2178,124472.4377,127368.2936,130316.7759,133320.0399,136378.7273,139493.8437,142666.5418,145898.2148,149190.5494,152545.6366,155966.1467,159455.6312,163018.4839,166660.4576
MOZ,SSP5,922.9536442,971.5446609,1023.064856,1077.570526,1135.474967,1197.167126,1263.317375,1334.728484,1412.28586,1497.035007,1590.092701,1692.654475,1805.906509,1931.648741,2071.979688,2228.906069,2403.708968,2597.783838,2813.112667,3051.94192,3315.966066,3606.605258,3925.451064,4273.082622,4649.741643,5056.355791,5494.905642,5967.144746,6475.578203,7023.164504,7612.48541,8245.350444,8923.654556,9649.789604,10426.22708,11255.23208,12138.66773,13078.42721,14076.37057,15134.32196,16254.00945,17436.90744,18684.33671,19998.26812,21381.08505,22834.64103,24359.9494,25958.05204,27629.64068,29375.02292,31194.60975,33089.06238,35058.95971,37104.58934,39226.11493,41423.97565,43698.95388,46052.05892,48483.12511,50991.6331,53577.64732,56242.12266,58985.49022,61810.72513,64722.02651,67722.25762,70811.64151,73990.94873,77259.84566,80617.23647,84062.51487,87596.51338,91219.87705,94932.26522,98732.96347,102621.7225,106598.8593,110664.4126,114819.4807,119065.7274,123404.2149,127834.8068,132357.3167,136971.652,141677.4653,146474.0781,151360.644,156335.9215,161398.3255,166545.9125,171776.3114
MMR,SSP5,1617.600316,1700.220357,1788.837554,1884.10716,1986.736777,2097.486106,2217.148013,2346.573713,2486.722324,2638.594637,2803.216244,2981.49985,3174.128469,3383.176791,3611.363656,3860.817935,4131.979743,4425.301056,4741.977918,5083.230696,5449.678359,5841.479331,6259.120763,6700.300019,7161.255012,7639.538285,8135.225202,8647.7553,9177.646836,9726.195258,10294.1498,10880.99719,11486.67826,12110.28896,12750.30276,13405.66661,14076.40143,14762.28205,15463.40575,16180.19997,16912.93172,17661.4215,18425.48257,19205.42727,20001.73612,20814.73251,21644.43645,22490.98737,23353.88874,24232.15997,25125.01117,26032.32402,26953.75429,27889.5913,28840.56827,29807.08228,30789.0469,31786.80524,32799.05309,33823.83934,34860.04211,35908.13119,36968.00771,38042.1745,39134.71232,40248.57745,41384.11862,42542.29361,43722.9355,44924.84717,46147.539,47391.99379,48658.92615,49949.39153,51264.85611,52606.43725,53974.48228,55369.33492,56791.78852,58242.75215,59722.78487,61231.83359,62769.74322,64336.1515,65930.48924,67552.06203,69199.77297,70872.39126,72568.35028,74285.7609,76022.54803
NAM,SSP5,6585.217136,6736.435175,6887.643613,7044.341202,7210.339596,7390.618359,7588.552523,7806.915403,8049.687194,8318.511929,8615.856667,8943.660425,9302.946461,9696.168091,10126.24089,10594.31217,11101.04695,11646.48747,12228.43661,12844.74013,13492.7875,14171.94231,14881.85431,15619.53153,16382.45065,17168.09637,17975.8049,18805.01323,19655.48592,20528.6109,21424.97478,22343.9261,23284.55633,24246.41085,25227.76331,26228.0966,27246.5159,28283.17346,29337.11638,30407.42926,31494.27761,32596.76088,33714.37146,34847.26858,35994.89041,37157.42332,38334.43305,39525.16709,40729.90805,41947.90052,43179.49792,44424.04436,45681.60169,46951.72536,48233.40343,49526.30283,50830.60719,52146.87321,53475.56178,54815.4934,56167.88304,57533.02677,58910.56013,60304.63713,61720.43907,63161.4521,64628.07432,66121.04154,67638.9239,69178.4562,70736.63883,72315.14115,73914.19296,75535.30835,77179.9028,78849.08066,80543.3306,82262.32339,84007.27479,85779.06024,87578.4924,89405.45056,91260.16367,93142.01046,95050.29529,96984.99046,98944.77309,100928.575,102935.2098,104962.4415,107008.3349
NPL,SSP5,1210.866052,1236.664243,1262.551079,1289.636831,1319.000233,1351.759976,1389.006943,1431.842057,1481.412246,1538.844907,1605.254012,1681.798639,1769.651103,1870.029192,1984.272178,2113.730208,2259.448524,2422.400608,2604.372192,2807.453644,3033.194096,3282.443848,3556.227519,3854.746174,4177.873289,4525.82354,4899.653765,5300.119928,5728.669738,6187.004087,6676.514965,7197.811725,7751.563732,8338.671095,8960.090446,9616.6506,10308.99734,11037.72526,11803.24971,12605.88345,13445.86655,14323.61223,15239.44086,16193.64889,17186.65887,18218.77003,19290.30455,20401.62553,21552.55856,22742.44185,23970.95738,25238.46605,26545.24774,27891.4731,29277.32162,30703.17308,32169.27537,33675.77258,35223.87879,36815.3025,38451.19936,40131.79432,41857.54428,43628.21924,45443.35163,47302.65473,49206.57082,51155.42581,53149.30869,55188.24442,57272.3329,59402.00462,61577.82827,63799.56523,66066.71172,68379.17264,70737.52966,73142.13473,75594.48815,78096.58557,80649.82829,83254.35761,85910.6002,88619.11067,91380.61498,94195.76875,97065.48857,99990.8304,102973.0848,106013.8816,109115.2535
NLD,SSP5,43083.2294,43357.91905,43731.76,44186.00709,44704.174,45272.14906,45877.7939,46511.24816,47164.7821,47832.74501,48511.49365,49196.6121,49882.82972,50581.33409,51310.92393,52083.36383,52895.59817,53747.624,54636.75847,55557.61631,56507.26297,57487.24073,58498.53212,59540.23359,60611.1494,61710.40565,62837.34517,63990.50707,65171.81733,66384.74757,67630.41284,68907.32585,70215.33643,71548.06037,72896.16475,74253.53578,75620.6629,76997.1295,78383.62414,79782.24829,81194.69758,82620.8477,84060.71028,85517.09214,86993.48118,88492.59313,90015.06618,91561.98779,93134.65116,94734.4497,96362.83287,98021.40132,99712.05677,101435.0602,103190.0906,104977.6858,106799.1459,108654.7745,110549.7041,112491.4296,114484.7102,116529.6555,118627.7604,120775.2762,122965.4921,125193.8538,127461.2412,129767.0847,132113.0972,134502.6441,136937.9973,139418.7227,141945.1308,144516.1775,147130.2049,149786.1313,152485.1175,155228.4553,158015.3557,160844.4521,163715.4755,166630.4573,169591.3877,172600.3424,175659.7373,178772.429,181941.5853,185170.7466,188463.7579,191824.8993,195258.6263
NZL,SSP5,30882.30059,31323.48683,31763.91681,32201.02363,32634.62955,33064.41327,33491.76543,33918.40141,34347.36512,34781.9356,35227.10819,35685.79441,36160.38219,36662.49544,37207.93151,37806.96143,38460.31297,39168.57282,39936.43746,40768.14719,41665.57601,42628.90667,43659.31176,44747.21674,45878.46598,47043.85054,48243.38059,49474.43247,50739.67761,52044.28931,53390.10932,54774.07241,56194.46909,57645.58348,59120.22621,60612.93839,62124.02965,63653.31476,65198.9729,66759.32441,68333.79281,69923.3023,71528.63672,73153.38785,74802.97516,76481.23946,78188.99048,79927.13863,81699.68328,83510.82303,85364.51685,87261.36228,89202.34838,91188.76594,93221.23494,95300.09479,97425.8069,99598.58474,101816.67,104077.3612,106378.7222,108721.1231,111105.1722,113529.1203,115990.9542,118489.2661,121024.1268,123595.1962,126205.0575,128857.7243,131556.4561,134302.1816,137096.1415,139939.0778,142830.6467,145771.6412,148763.8319,151809.2999,154909.1257,158064.3693,161276.4012,164547.0567,167878.4587,171272.323,174730.8739,178255.9656,181849.7948,185514.3246,189251.9646,193064.5257,196954.3273
NIC,SSP5,2803.926952,2897.137224,2976.0672,3047.433423,3116.561858,3188.966441,3269.274223,3361.656171,3469.871656,3597.669693,3748.080783,3924.052149,4128.840933,4363.780529,4629.497229,4926.957164,5258.107856,5624.1734,6027.371108,6470.618307,6955.251759,7482.215502,8052.502484,8665.39149,9318.897258,10012.35134,10746.38717,11521.56207,12337.72694,13195.12802,14093.27546,15032.93349,16014.09843,17037.20383,18101.70622,19208.05827,20356.31949,21546.82,22780.38484,24059.54088,25384.8466,26756.73103,28175.85878,29640.52955,31147.5149,32695.38392,34285.21251,35917.26533,37592.85235,39312.83624,41076.95512,42883.40315,44731.07661,46617.95869,48543.1293,50505.74298,52505.63664,54543.46509,56616.59381,58721.98221,60858.36301,63026.03536,65224.44757,67460.85677,69746.98114,72091.22115,74493.91137,76957.78942,79481.0583,82058.36752,84686.88384,87369.52957,90107.67577,92902.51564,95755.96674,98669.62254,101643.901,104679.524,107780.3572,110952.1923,114199.6827,117523.9782,120926.6132,124408.846,127972.9826,131619.4508,135348.93,139161.9292,143057.6839,147035.4423,151093.1123
