country,year,iso,Category,Income (net),id,gdp_ppp_pc_usd2011,avg_gdp,loggdp,population,TFP_yoy,Primary_prct,Secondary_prct,Tertiary_prct,gini
Moldova,2014,mda,q4,22.54509403,Moldova2014,4.986,5.75959375,1.606633985,4073407,1.503696867,0.056010714,0.787076606,0.133992721,0.277827086
Moldova,2015,mda,q4,22.25342986,Moldova2015,4.973,6.039125,1.60402328,4070705,1.596263894,0.052186095,0.791022124,0.136769599,0.27873019
Mongolia,1995,mng,q4,23.18451163,Mongolia1995,4.244,4.0587,1.445506221,2298017,0.554107636,0.149936197,0.633843754,0.149794414,0.335194311
Mongolia,1998,mng,q4,23.39765083,Mongolia1998,4.544,3.212807692,1.513807681,2355667,0.630889045,0.135060807,0.643971061,0.160979282,0.307275361
Mongolia,2002,mng,q4,23.18451163,Mongolia2002,4.925,3.86134375,1.594324275,2443261,0.653702647,0.118773323,0.653112479,0.175514315,0.331881532
Mongolia,2008,mng,q4,22.14125133,Mongolia2008,7.566,4.947625,2.023664526,2631899,1.195361778,0.105098118,0.652978708,0.197244764,0.358054992
Mongolia,2010,mng,q4,22.53387617,Mongolia2010,7.688,4.825690476,2.039660672,2719902,1.179305429,0.102351872,0.650499647,0.204653275,0.333294388
Mongolia,2011,mng,q4,22.14125133,Mongolia2011,8.853,5.92246875,2.180756385,2770357,1.406694406,0.098420014,0.649245418,0.211451286,0.340546233
Mongolia,2012,mng,q4,22.42169765,Mongolia2012,9.753,5.534715686,2.27757493,2824698,1.549205555,0.094488155,0.647991189,0.218249298,0.339290086
Mongolia,2014,mng,q4,22.30951912,Mongolia2014,11.286,5.75959375,2.42356302,2940111,1.978277376,0.086624438,0.64548273,0.231845321,0.32228095
Montenegro,2006,mne,q4,22.93771887,Montenegro2006,12.694,12.19429167,2.541129441,617863,1,0.082935627,0.723236391,0.16025156,0.305989797
Montenegro,2007,mne,q4,23.13964022,Montenegro2007,13.522,12.68722222,2.604317989,619554,1.11755796,0.079285889,0.725944327,0.162373039,0.316928173
Montenegro,2008,mne,q4,22.33195483,Montenegro2008,14.457,12.736,2.671178726,621312,1.153383361,0.07563615,0.728652264,0.164494517,0.308908115
Montenegro,2009,mne,q4,22.06272636,Montenegro2009,13.584,12.6595,2.60889263,622933,0.960245904,0.071986412,0.7313602,0.166615996,0.313058825
Montenegro,2010,mne,q4,23.36399727,Montenegro2010,13.926,12.52243103,2.633757597,624279,0.956881658,0.068336673,0.734068136,0.168737475,0.293932299
Montenegro,2011,mne,q4,22.34317268,Montenegro2011,14.352,13.77528846,2.663889305,625271,0.966775863,0.065251142,0.735360717,0.209648317,0.31080102
Montenegro,2012,mne,q4,23.09476881,Montenegro2012,13.947,14.0893,2.635264431,625931,0.94067519,0.062165612,0.736653299,0.250559158,0.326103318
Montenegro,2013,mne,q4,22.84797605,Montenegro2013,14.432,14.79328846,2.669447963,626342,0.93482616,0.059080081,0.73794588,0.29147,0.326849574
Montenegro,2014,mne,q4,22.11881562,Montenegro2014,14.682,14.10641071,2.686622254,626650,0.936408789,0.055994551,0.739238462,0.332380841,0.32253929
Morocco,1985,mar,q4,20.70536619,Morocco1985,3.882,4.283333333,1.356350485,67573864,1.006823364,0.12573784,0.100838808,0.010888591,0.381623656
Morocco,1991,mar,q4,21.61401225,Morocco1991,4.1605,3.823722222,1.425635259,75934130,1.106960413,0.140378279,0.129429548,0.020224264,0.389007323
Morocco,1995,mar,q4,21.87202287,Morocco1995,3.952,4.0587,1.37422178,27075232,0.893942644,0.146640668,0.146154657,0.026935554,0.390127942
Morocco,1999,mar,q4,21.34478379,Morocco1999,4.509,3.475291667,1.506075399,28455504,0.818146289,0.148639916,0.16241937,0.033622944,0.389740663
Morocco,2001,mar,q4,20.85119827,Morocco2001,4.818,3.68140625,1.572358904,29126322,0.863767656,0.150450787,0.170174992,0.037013778,0.400588623
Morocco,2007,mar,q4,20.23421637,Morocco2007,5.926,5.181375,1.779349449,124841313,0.878502358,0.157935036,0.203205208,0.050382655,0.399031772
Morocco,2014,mar,q4,20.68293048,Morocco2014,7.212,5.75959375,1.975746305,34192360,0.928895733,0.165907468,0.265010334,0.074580963,0.389759804
Mozambique,1997,moz,q4,19.4181351,Mozambique1997,0.5,1.7624,-0.693147181,33098527,0.77785903,0.044065961,0.095526303,0.003497845,0.444741506
Mozambique,2003,moz,q4,18.89957556,Mozambique2003,0.679,1.24075,-0.387134151,39047696,1.003812334,0.040129952,0.124294956,0.003940162,0.435154792
Mozambique,2009,moz,q4,20.14322407,Mozambique2009,0.898,2.0745,-0.107585211,46418781,1.288710658,0.047668979,0.163141283,0.004889423,0.427887122
Mozambique,2015,moz,q4,17.50582547,Mozambique2015,1.138,1.8155,0.129272336,55052693,1.4377396,0.064761185,0.208538834,0.00620248,0.488705688
Myanmar,2015,mmr,q4,20.36883061,Myanmar2015,5.03,6.039125,1.615419984,52680724,2.318950284,0.215240681,0.328171261,0.085053804,0.37170893
Namibia,1994,nam,q4,10.71025944,Namibia1994,5.988,9.671631579,1.789757467,1559983,0.791120463,0.226068788,0.216323696,0.040197245,0.686694412
Namibia,2004,nam,q4,13.54837617,Namibia2004,7.632,10.6051,2.032349934,1907737,0.800907361,0.240594231,0.295110853,0.065217957,0.597681149
Namibia,2010,nam,q4,14.87208279,Namibia2010,8.678,12.52243103,2.160791087,2118877,0.880470401,0.248692835,0.345680831,0.069298181,0.577160348
Nepal,1996,npl,q4,20.83998042,Nepal1996,1.385,1.01125,0.32570014,43993731,1.059659043,0.129368564,0.203241342,0.015573054,0.350317377
Nepal,2004,npl,q4,18.83198479,Nepal2004,1.642,2.2757,0.495915011,25419338,0.980043608,0.145275305,0.274012185,0.022214684,0.425170381
Nepal,2011,npl,q4,21.78228004,Nepal2011,2.053,1.4498,0.719302138,27041220,0.977611704,0.157723619,0.344098343,0.027551226,0.331554616
Niger,1993,ner,q4,21.09799103,Niger1993,0.786,1.1024,-0.240798487,8860297,0.645841165,0.044038992,0.017002945,0.005493779,0.35623958
Niger,1995,ner,q4,20.7502376,Niger1995,0.784,1.467125,-0.243346259,9490289,0.668077344,0.047442068,0.017872012,0.00611304,0.407593143
Niger,2005,ner,q4,19.5162738,Niger2005,0.763,0.8702,-0.270497248,13624474,0.698336289,0.083282365,0.025935634,0.008868502,0.429156702
Niger,2008,ner,q4,20.18934496,Niger2008,0.815,0.8515,-0.204567166,15250913,0.742782257,0.103999894,0.028568562,0.009045438,0.368723326
Niger,2011,ner,q4,21.25504097,Niger2011,0.799,1.4498,-0.224394333,17114770,0.641856699,0.120647407,0.034727481,0.009448624,0.317886085
Niger,2014,ner,q4,21.98420139,Niger2014,0.9,1.668,-0.105360516,19240182,0.733849799,0.129154886,0.047938381,0.010304313,0.344502646
Nigeria,1986,nga,q4,21.24548642,Nigeria1986,2.63,2.8395,0.966983846,169379700,0.835888638,0.173896702,0.113437611,0.021816765,0.451286932
Nigeria,1992,nga,q4,20.72135365,Nigeria1992,3.354,3.35275,1.210153663,200383275,0.999441283,0.190169699,0.154412281,0.034592995,0.480153125
Nigeria,1997,nga,q4,19.70136837,Nigeria1997,3.051,3.033375,1.115469406,113522705,0.914295373,0.195297594,0.190397768,0.049350549,0.482584922
Nigeria,2004,nga,q4,22.54509403,Nigeria2004,3.974,3.876807692,1.379773144,135320416,0.979401345,0.192714054,0.241149196,0.070938484,0.394976026
Nigeria,2010,nga,q4,21.47939802,Nigeria2010,5.084,4.825690476,1.626098353,634237983,0.744226064,0.185306777,0.285115055,0.087108111,0.42120738
North Macedonia,1998,mkd,q4,22.96015458,North Macedonia1998,7.992,8.698522727,2.078441041,4024109,0.809137276,0.116046509,0.534231448,0.09583177,0.287105222
North Macedonia,2004,mkd,q4,22.50022262,North Macedonia2004,8.977,10.6051,2.194665751,4114091,0.996221759,0.102660976,0.589869121,0.10469601,0.379274959
North Macedonia,2005,mkd,q4,22.93771887,North Macedonia2005,9.386,11.20794444,2.239219217,4120552,1.023233989,0.1004914,0.598402948,0.106388206,0.389239305
North Macedonia,2006,mkd,q4,21.52426943,North Macedonia2006,9.854,12.19429167,2.287877464,4126277,1.047355519,0.098082693,0.607265012,0.107006299,0.418044127
North Macedonia,2008,mkd,q4,20.46979128,North Macedonia2008,11.044,12.736,2.401887294,4134687,1.138896912,0.09326528,0.624989141,0.108242486,0.451406147
Pakistan,1984,pak,q4,20.12203785,Pakistan1984,2.586,2.410333333,0.95011228,267686847,1.064703562,0.087402157,0.135233371,0.014051321,0.408329313
Pakistan,1987,pak,q4,21.08677318,Pakistan1987,2.901,2.7756,1.065055505,393358187,1.172400728,0.088558731,0.148204944,0.016714635,0.333716918
Pakistan,1991,pak,q4,20.40149661,Pakistan1991,3.165,3.823722222,1.152153056,433814498,1.333861478,0.090257079,0.165819354,0.020578577,0.348808496
Pakistan,1993,pak,q4,16.71181063,Pakistan1993,3.244,3.041269231,1.176807136,350248680,1.365112448,0.09171553,0.175418027,0.022615192,0.412704047
Pakistan,1997,pak,q4,19.04373597,Pakistan1997,3.4005,3.033375,1.22392248,508872449,1.358200517,0.094935356,0.196799951,0.026898588,0.338927381
Pakistan,1999,pak,q4,20.39126631,Pakistan1999,3.4305,3.475291667,1.232706023,535384416,1.335277155,0.096696731,0.2085832,0.029145368,0.331020238
Pakistan,2002,pak,q4,20.95215895,Pakistan2002,3.408,3.86134375,1.226125609,149549680,1.362849821,0.098719272,0.230673631,0.032863375,0.307042886
Pakistan,2005,pak,q4,20.72780189,Pakistan2005,3.853,4.179205882,1.348852066,160304000,1.549709088,0.100432051,0.254971839,0.036755301,0.327242234
Pakistan,2006,pak,q4,20.30152349,Pakistan2006,3.999,4.436794118,1.38604433,164022624,1.566256863,0.10084677,0.26285594,0.038342162,0.328001582
Pakistan,2008,pak,q4,20.73901974,Pakistan2008,4.074,4.947625,1.404625318,171648992,1.569285513,0.101676209,0.278624141,0.041515884,0.319536694
Pakistan,2011,pak,q4,21.04190177,Pakistan2011,4.2025,5.92246875,1.435679586,705892971,1.577456335,0.102900719,0.302124529,0.046403656,0.302165724
Pakistan,2012,pak,q4,20.7726733,Pakistan2012,4.149,5.534715686,1.422867341,187280128,1.615588252,0.103295791,0.309856715,0.048117706,0.312548771
Pakistan,2014,pak,q4,21.13164459,Pakistan2014,4.348,5.75959375,1.469715969,195305008,1.681285624,0.104085936,0.325321086,0.051545807,0.310739673
Peru,1986,per,q4,20.49054804,Peru1986,6.65,8.318428571,1.894616855,60222890,0.782839462,0.111400604,0.385005899,0.112031768,0.433369199
Philippines,1985,phl,q4,20.76145545,Philippines1985,3.684,4.283333333,1.303999118,108599484,0.630557185,0.3235675,0.335991945,0.075455389,0.403431631
Philippines,1988,phl,q4,21.16529815,Philippines1988,3.944,2.714,1.372195437,117640205,0.692439775,0.315507111,0.357388865,0.082575251,0.402052081
Philippines,1991,phl,q4,20.45857343,Philippines1991,3.8905,3.823722222,1.358537684,126963243,0.68169148,0.307122616,0.378598947,0.08916632,0.429325064
Philippines,1994,phl,q4,20.87363398,Philippines1994,3.8725,3.063071429,1.353900293,136417070,0.640816859,0.298089908,0.399435351,0.094699804,0.421717496
Philippines,1997,phl,q4,20.20056281,Philippines1997,4.215,3.033375,1.438649591,146095644,0.672105626,0.287681067,0.419187133,0.099315414,0.446711736
Poland,1990,pol,q4,22.66849041,Poland1990,10.319,20.678625,2.333986856,37954553,1.408986418,0.075688691,0.794115279,0.130199529,0.290750068
Russia,1993,rus,q4,19.93133435,Russia1993,15.456,8.490115385,2.737997277,296804957,0.587116609,0.20400319,0.616137248,0.167878682,0.462986147
Russia,1994,rus,q4,22.14125133,Russia1994,13.512,9.671631579,2.60357818,148411855,0.501957111,0.193971842,0.624161583,0.170744208,0.425104441
Russia,1996,rus,q4,20.9633768,Russia1996,12.4965,8.215204545,2.525448605,296094788,0.458762555,0.174408951,0.639826366,0.176095194,0.444820426
Russia,1997,rus,q4,22.11881562,Russia1997,12.697,9.307736842,2.541365745,295498387,0.492303021,0.16487741,0.647466813,0.178580653,0.37921572
Russia,1998,rus,q4,22.63483685,Russia1998,12.055,8.698522727,2.489479512,294741609,0.468240972,0.155345868,0.65510726,0.181066112,0.378076547
Russia,1999,rus,q4,23.08355096,Russia1999,12.866,8.431131579,2.554588173,146915920,0.481737137,0.145814327,0.662747707,0.183551571,0.371875755
Russia,2001,rus,q4,22.58996544,Russia2001,14.986,8.752136364,2.707116432,291645584,0.592109251,0.128373552,0.675037348,0.189641635,0.367416913
Russia,2002,rus,q4,22.56752973,Russia2002,15.757,8.964846154,2.757284711,290410578,0.6269626,0.12046432,0.679686541,0.193246241,0.370860506
Russia,2003,rus,q4,21.86080501,Russia2003,16.977,9.54248,2.831859487,144610880,0.714423572,0.112555087,0.684335735,0.196850846,0.396310973
Russia,2005,rus,q4,21.73740863,Russia2005,19.4945,11.20794444,2.970132375,287290313,0.850688126,0.096736622,0.693634122,0.204060057,0.4074268
Russia,2006,rus,q4,21.64766581,Russia2006,21.134,12.19429167,3.050883118,286726197,0.949951211,0.090989832,0.694063147,0.209556835,0.404463573
Russia,2008,rus,q4,20.81754471,Russia2008,24.156,12.736,3.184532796,286331955,1.110716008,0.079496252,0.694921196,0.220550392,0.409540909
Russia,2009,rus,q4,21.07555532,Russia2009,22.247,12.6595,3.102207168,143326912,0.982667728,0.073749462,0.695350221,0.226047171,0.394579137
Russia,2012,rus,q4,20.82876257,Russia2012,25.029,14.0893,3.220035153,143993888,0.749905149,0.058672424,0.693242548,0.243750979,0.401237441
Rwanda,1985,rwa,q4,21.53548728,Rwanda1985,0.953,1.0545,-0.048140375,6146884,0.747201142,0.062532434,0.026660612,0.001718993,0.296709402
Rwanda,2001,rwa,q4,17.95699228,Rwanda2001,0.851,1.399625,-0.16134315,16256854,0.414980877,0.130791551,0.064815064,0.009282329,0.464800102
Rwanda,2006,rwa,q4,17.05956406,Rwanda2006,1.135,1.734666667,0.126632651,9043342,0.533573204,0.158441924,0.084493142,0.014188295,0.494745078
Rwanda,2011,rwa,q4,18.00186369,Rwanda2011,1.4525,1.4498,0.37328621,20809404,0.612241017,0.176098327,0.107549594,0.017784276,0.454127616
Rwanda,2014,rwa,q4,18.54032062,Rwanda2014,1.672,1.668,0.514020515,11083629,0.662656815,0.184371699,0.125366853,0.019124815,0.435800498
Samoa,2002,wsm,q4,20.58196981,Samoa2002,4.778,8.964846154,1.564022049,176410,0.98838352,0.455489214,0.415849863,0.10373873,0.400035458
Samoa,2008,wsm,q4,20.09960214,Samoa2008,5.736,12.736,1.746762103,183270,1.101148616,0.38057918,0.48225362,0.117067027,0.411697293
Samoa,2014,wsm,q4,20.64927692,Samoa2014,5.524,14.10641071,1.709102236,192220,1.056435854,0.307910742,0.54815035,0.128100279,0.381993422
Sao Tome and Principe,2010,stp,q4,22.57874759,Sao Tome and Principe2010,2.56,4.825690476,0.940007258,180372,0.940923198,0.281443299,0.156701031,0.008247423,0.313910254
Senegal,1992,sen,q4,18.93294546,Senegal1992,2.272,3.35275,0.820660501,7990090,0.740687801,0.133169335,0.078431965,0.018423853,0.517441908
Senegal,1995,sen,q4,20.12203785,Senegal1995,2.23,4.0587,0.802001585,8690155,0.682404046,0.143276408,0.082835329,0.019182918,0.402930533
Senegal,2001,sen,q4,20.32395919,Senegal2001,2.469,3.68140625,0.90381321,10036102,0.701471838,0.160908774,0.095041336,0.020767361,0.403803149
Senegal,2006,sen,q4,22.06272636,Senegal2006,2.678,4.436794118,0.985070247,11382272,0.686594768,0.173662224,0.127889333,0.024638371,0.387098874
Senegal,2012,sen,q4,21.61401225,Senegal2012,2.8,5.534715686,1.029619417,13401990,0.572465387,0.188568303,0.167912939,0.029668007,0.397501799
Sierra Leone,1990,sle,q4,23.81271138,Sierra Leone1990,1.269,2.079,0.238229189,4249468,0.853319184,0.06232023,0.100397206,0.020271196,0.610512848
Sierra Leone,2004,sle,q4,20.5370984,Sierra Leone2004,1.058,2.2757,0.056380333,5433995,0.681604127,0.088093874,0.145548498,0.023664786,0.397909676
Sierra Leone,2011,sle,q4,21.86080501,Sierra Leone2011,1.255,1.4498,0.227135573,6563238,0.726124762,0.099878126,0.194836398,0.027887476,0.343061894
Slovenia,2002,svn,q4,22.92650102,Slovenia2002,24.305,22.91671429,3.19068209,3975529,1.118789898,0.039193779,0.803463959,0.153034371,0.296899717
Slovenia,2003,svn,q4,23.08355096,Slovenia2003,24.988,31.59951923,3.21839571,3976820,1.159778158,0.037857796,0.80143937,0.156510467,0.313538345
Solomon Islands,2005,slb,q4,20.41370202,Solomon Islands2005,1.68,4.179205882,0.518793793,469918,0.392766097,0.354522339,0.196149655,0.046857973,0.448913249
Solomon Islands,2013,slb,q4,21.43452661,Solomon Islands2013,2.108,5.705392857,0.745739631,571329,0.369225346,0.323642125,0.270085567,0.053487047,0.367521524
South Africa,1993,zaf,q4,17.6428924,South Africa1993,8.9395,8.490115385,2.190479659,79933913,0.721671225,0.183266769,0.454834245,0.047479975,0.572648989
South Africa,1996,zaf,q4,16.95860339,South Africa1996,9.314,8.215204545,2.231518645,85139528,0.717553796,0.176140205,0.48620534,0.051300964,0.585715059
South Africa,2001,zaf,q4,18.36083497,South Africa2001,9.7445,8.752136364,2.276703023,91956278,0.760309625,0.162986962,0.535949197,0.056825215,0.558809043
South Africa,2005,zaf,q4,13.16696918,South Africa2005,10.889,11.20794444,2.387753105,96701178,0.786325258,0.153035077,0.575181148,0.058978949,0.618880009
South Africa,2009,zaf,q4,14.98426131,South Africa2009,11.79,12.6595,2.467251715,50477012,0.75379999,0.141580555,0.609252547,0.059443075,0.604384512
South Africa,2015,zaf,q4,15.769511,South Africa2015,12.3565,14.2648913,2.51418224,110677593,0.783914364,0.11398847,0.666884261,0.138062032,0.604750493
Spain,1998,esp,q4,22.07394421,Spain1998,27.457,19.92128125,3.312621145,80494206,1.376507448,0.181411197,0.478370688,0.171021896,0.328430455
Spain,1999,esp,q4,21.80471575,Spain1999,28.512,20.8836,3.350325051,80994195,1.364403857,0.177866422,0.481435828,0.177632729,0.332624546
Spain,2001,esp,q4,21.83836931,Spain2001,30.5725,22.8632,3.420100912,82711531,1.374915491,0.171152575,0.485955069,0.191858691,0.326753941
Spain,2002,esp,q4,21.86080501,Spain2002,31.0055,22.91671429,3.434164608,83905112,1.345711191,0.167983503,0.48740917,0.199473821,0.325884444
Sri Lanka,1985,lka,q4,21.75984434,Sri Lanka1985,3.175,6.68,1.155307632,16176282,0.950800515,0.156226224,0.425874264,0.069283587,0.32714974
Sri Lanka,1991,lka,q4,20.82876257,Sri Lanka1991,3.7335,3.823722222,1.317346131,35075365,0.965446981,0.147274499,0.459530241,0.092058409,0.325788719
Sri Lanka,1996,lka,q4,20.9633768,Sri Lanka1996,4.6005,3.564589744,1.526164993,36739410,1.084641597,0.137528358,0.489106303,0.110885818,0.353898959
Sri Lanka,2000,lka,q4,22.4329155,Sri Lanka2000,5.542,4.250115385,1.712355446,18781938,1.149117795,0.128636737,0.509830001,0.127720966,0.282980204
Sri Lanka,2002,lka,q4,20.08838429,Sri Lanka2002,5.5895,3.86134375,1.720889838,38121776,1.097093167,0.125116518,0.516337811,0.136306336,0.403234678
Sri Lanka,2007,lka,q4,20.26786993,Sri Lanka2007,7.3335,5.181375,1.992452892,39652833,1.312144092,0.116249684,0.532110311,0.157503598,0.395579485
Sri Lanka,2010,lka,q4,20.7502376,Sri Lanka2010,8.5165,4.825690476,2.142005458,40460091,1.454470102,0.110869926,0.541126489,0.169982409,0.361367809
Sri Lanka,2013,lka,q4,20.29030564,Sri Lanka2013,10.234,5.705392857,2.32571551,41190285,1.650570949,0.105676165,0.547592889,0.18167309,0.385252887
Sudan,2009,sdn,q4,22.92650102,Sudan2009,4.281,5.260633333,1.454186627,33783776,1.833341676,0.030462206,0.218333841,0.055180803,0.353049762
Syria,1997,syr,q4,21.83836931,Syria1997,5.296,1.7624,1.666951819,15175308,0.65707105,0.159372547,0.196702444,0.06609076,0.335517869
Syria,2004,syr,q4,21.3055213,Syria2004,5.462,2.2757,1.697815023,17827826,0.618158654,0.181113333,0.221132465,0.075496032,0.356951641
Syria,2007,syr,q4,21.61401225,Syria2007,5.859,2.4836,1.767978941,19632806,0.656775586,0.180720132,0.241108011,0.084510597,0.315615952
Tajikistan,1999,tjk,q4,22.67970826,Tajikistan1999,1.1115,1.090166667,0.105710454,12234550,0.164717553,0.056270149,0.759223837,0.149886375,0.299903668
Tajikistan,2003,tjk,q4,22.38804409,Tajikistan2003,1.517,1.24075,0.4167347,6541550,0.290482168,0.046586383,0.775461341,0.15503628,0.329899471
Tajikistan,2004,tjk,q4,21.87202287,Tajikistan2004,1.644,2.2757,0.497132297,6662391,0.343434701,0.044007645,0.778829468,0.156685789,0.337952351
Tajikistan,2007,tjk,q4,22.73579752,Tajikistan2007,1.908,2.4836,0.646055573,7062667,0.416049108,0.036122541,0.785167621,0.163732724,0.320223735
Tajikistan,2009,tjk,q4,22.57874759,Tajikistan2009,2.052,2.0745,0.718814927,7364752,0.567363969,0.030816174,0.788137648,0.169130151,0.312253872
Tajikistan,2015,tjk,q4,22.42169765,Tajikistan2015,2.67,1.8155,0.982078472,8454019,0.922081021,0.017936331,0.789631179,0.186249414,0.340825865
Tanzania,1992,tza,q4,22.01785495,Tanzania1992,1.4355,1.979833333,0.361513221,54180823,0.882771711,0.453163579,0.064460607,0.00924746,0.352562936
Tanzania,1993,tza,q4,19.98742361,Tanzania1993,1.398,1.1024,0.335042644,28149328,0.844233277,0.462451808,0.065603242,0.009622373,0.463111238
Tanzania,2001,tza,q4,21.82715145,Tanzania2001,1.5545,1.399625,0.441153951,69502867,0.955412738,0.52003239,0.0796835,0.013670831,0.370751984
Tanzania,2007,tza,q4,20.95215895,Tanzania2007,1.964,2.4836,0.67498321,166452561,1.233750494,0.540649127,0.095696169,0.0194778,0.395443905
Tanzania,2012,tza,q4,20.51466269,Tanzania2012,2.294,1.7792,0.830297019,47053032,1.343986907,0.55277457,0.11748076,0.025184053,0.373614962
Thailand,1981,tha,q4,20.48100913,Thailand1981,3.702,8.0514,1.308873214,193338777,1,0.624258188,0.186726074,0.02904505,0.441328655
Thailand,1988,tha,q4,20.00985932,Thailand1988,5.328,8.067166667,1.672975933,109803854,1.204100376,0.595724212,0.234636712,0.047912919,0.428553223
Thailand,1990,tha,q4,19.52749165,Thailand1990,6.6515,8.6083,1.894842393,113141017,1.413901571,0.583604507,0.247013718,0.054465939,0.442162133
Thailand,1992,tha,q4,19.10121325,Thailand1992,7.6355,9.583857143,2.032808424,115648902,1.546172843,0.568670861,0.259095981,0.063121354,0.465022829
Thailand,1994,tha,q4,20.1556914,Thailand1994,8.765,9.671631579,2.170766518,117776938,1.764001646,0.553737215,0.271178244,0.071776769,0.425111007
Thailand,1996,tha,q4,20.20056281,Thailand1996,9.8045,8.215204545,2.282841464,120281664,1.829103078,0.540585614,0.281969786,0.079836206,0.420383464
Thailand,1998,tha,q4,21.12042674,Thailand1998,8.599,8.698522727,2.151645917,123182383,1.328690507,0.529216058,0.291470605,0.087299665,0.409845623
Thailand,1999,tha,q4,20.40248416,Thailand1999,8.8895,8.431131579,2.184870805,124605223,1.391942026,0.52353128,0.296221014,0.091031395,0.4235616
Thailand,2000,tha,q4,20.68293048,Thailand2000,9.19,9.452444444,2.218115936,62952640,1.427445333,0.517846502,0.300971424,0.094763124,0.421082535
Thailand,2002,tha,q4,20.76145545,Thailand2002,9.915,8.964846154,2.294048762,64069092,1.499013461,0.50131041,0.314812896,0.101720852,0.412347829
Thailand,2004,tha,q4,20.69414833,Thailand2004,11.135,10.6051,2.410093301,64995304,1.72189531,0.484774317,0.328654368,0.10867858,0.416730778
Thailand,2006,tha,q4,21.23260526,Thailand2006,12.027,12.19429167,2.487154122,65812540,1.869641627,0.469539488,0.340814714,0.115977384,0.411742898
Thailand,2007,tha,q4,21.63644796,Thailand2007,12.61,12.68722222,2.53449015,66182064,1.927754441,0.462572705,0.346054324,0.119797324,0.393691654
Thailand,2008,tha,q4,21.59157655,Thailand2008,12.76,12.736,2.546315278,66530976,1.938580914,0.455605923,0.351293934,0.123617264,0.398665397
Thailand,2009,tha,q4,21.74862649,Thailand2009,12.608,12.6595,2.534331533,66866836,1.84845815,0.44863914,0.356533544,0.127437204,0.392028547
Thailand,2010,tha,q4,21.56914084,Thailand2010,13.489,12.52243103,2.601874538,67195032,1.99668027,0.441672357,0.361773154,0.131257144,0.390189288
Thailand,2011,tha,q4,21.32234808,Thailand2011,13.537,13.77528846,2.605426677,67518384,1.926372007,0.433910175,0.367271444,0.135310543,0.371736773
Thailand,2012,tha,q4,21.67010152,Thailand2012,14.45,14.0893,2.670694415,67835968,2.027221086,0.426147993,0.372769735,0.139363942,0.388919982
Thailand,2013,tha,q4,22.0290728,Thailand2013,14.771,14.79328846,2.692665799,68144512,2.127851134,0.41838581,0.378268025,0.143417341,0.376840194
Thailand,2014,tha,q4,22.06272636,Thailand2014,14.852,14.10641071,2.698134536,68438752,2.189606502,0.410623628,0.383766316,0.14747074,0.369227651
Thailand,2015,tha,q4,21.88324072,Thailand2015,15.256,14.2648913,2.724972868,68714512,2.258416425,0.402861446,0.389264606,0.151524139,0.359503311
Togo,2006,tgo,q4,20.99703036,Togo2006,1.161,1.734666667,0.149281703,5762881,0.547501955,0.241191667,0.130250446,0.02514148,0.417418298
Togo,2011,tgo,q4,21.35600164,Togo2011,1.286,1.4498,0.251536626,6595939,0.527866988,0.267183482,0.150198222,0.031406763,0.451056485
Togo,2015,tgo,q4,22.41047979,Togo2015,1.467,1.8155,0.383219499,7323162,0.560993328,0.282617292,0.168221256,0.038333605,0.42383791
Tonga,2001,ton,q4,22.65727255,Tonga2001,4.748,8.752136364,1.557723477,98482,1.059535938,0.279998304,0.597864246,0.091818331,0.373607666
Tonga,2009,ton,q4,22.11881562,Tonga2009,4.823,12.6595,1.573396141,103897,0.913707528,0.210723881,0.660115681,0.108146476,0.372479369
Tonga,2015,ton,q4,21.04190177,Tonga2015,5.477,14.2648913,1.700557506,100780,0.877912139,0.160714286,0.705357143,0.114583333,0.373292148
Tunisia,1985,tun,q4,20.85119827,Tunisia1985,5.284,4.283333333,1.664683387,21973342,0.934949262,0.25648402,0.182406617,0.018811525,0.423497499
Tunisia,1990,tun,q4,22.09637992,Tunisia1990,5.6115,4.4925,1.724818063,16475306,0.846094949,0.283064844,0.214856215,0.027596743,0.394799565
Tunisia,1995,tun,q4,21.78228004,Tunisia1995,6.124,4.0587,1.812215478,9125400,0.823948456,0.302543286,0.252903653,0.036931489,0.410059936
Tunisia,2000,tun,q4,21.55792299,Tunisia2000,7.567,4.250115385,2.023796688,9708347,0.96084955,0.29040659,0.313435456,0.049891001,0.401498091
Tunisia,2006,tun,q4,22.04029066,Tunisia2006,9.175,4.436794118,2.216482394,10201211,1.073147153,0.270029341,0.375505897,0.072167577,0.373814039
Tunisia,2011,tun,q4,22.6460547,Tunisia2011,10.139,5.92246875,2.316389374,10741872,1.078296031,0.25012811,0.413147315,0.100076148,0.357429738
Turkey,1987,tur,q4,20.09960214,Turkey1987,9.739,9.018666667,2.276138443,204403562,1.293337078,0.412978727,0.262128844,0.053648131,0.421092273
Turkey,1994,tur,q4,21.50183373,Turkey1994,11.594,9.671631579,2.450487723,230256608,1.096606667,0.390093102,0.328695502,0.076063947,0.40535605
Turkey,2002,tur,q4,21.52426943,Turkey2002,13.468,8.964846154,2.600316501,65145356,1.142447426,0.344451186,0.402677775,0.098594529,0.406886512
Turkey,2003,tur,q4,21.44574446,Turkey2003,14.0205,9.54248,2.640520544,132175203,1.218315584,0.336660161,0.411907027,0.101835378,0.413725631
