GCAM_region_ID,year,value,scenario,POP,pop,pop_mil,gdppcap,region,,,,,
29,2040,2559854.746,SSP4,488568.8992,488568899.2,488.5688992,5239.495904,Southeast Asia,,,,,
5,2084,8773008.274,SSP3,1674899.95,1674899950,1674.89995,5237.929748,Africa_Western,,,,,
3,2054,1493811.724,SSP3,285463.1994,285463199.4,285.4631994,5232.939752,Africa_Northern,,,,,
3,2034,1120105.583,SSP1,214050.8979,214050897.9,214.0508979,5232.893641,Africa_Northern,,,,,
4,2051,1359288.071,SSP1,259768.6888,259768688.8,259.7686888,5232.686346,Africa_Southern,,,,,
17,2053,9174959.149,SSP2,1754074.345,1754074345,1754.074345,5230.655802,India,,,,,
3,2032,1094792.085,SSP5,209334.0501,209334050.1,209.3340501,5229.88059,Africa_Northern,,,,,
14,2039,263573.8125,SSP4,50426.7773,50426777.3,50.4267773,5226.862128,Europe_Eastern,,,,,
17,2056,8395777.644,SSP4,1606352.599,1606352599,1606.352599,5226.60943,India,,,,,
14,2032,280124.298,SSP5,53636.25661,53636256.61,53.63625661,5222.666824,Europe_Eastern,,,,,
27,2051,1543090.61,SSP1,295963.8133,295963813.3,295.9638133,5213.781349,South Asia,,,,,
9,2050,670042.3115,SSP3,128653.9868,128653986.8,128.6539868,5208.09598,Central America and Caribbean,,,,,
29,2036,2500692.674,SSP2,480876.7042,480876704.2,480.8767042,5200.278268,Southeast Asia,,,,,
14,2054,262174.8378,SSP3,50475.31892,50475318.92,50.47531892,5194.11949,Europe_Eastern,,,,,
24,2016,290332.1567,SSP5,55932.49691,55932496.91,55.93249691,5190.759804,South Africa,,,,,
3,2038,1191439.823,SSP2,229540.2854,229540285.4,229.5402854,5190.547799,Africa_Northern,,,,,
24,2016,289953.6116,SSP1,55875.47566,55875475.66,55.87547566,5189.282206,South Africa,,,,,
22,2073,1759623.619,SSP2,339088.8158,339088815.8,339.0888158,5189.270588,Pakistan,,,,,
24,2016,289673.1111,SSP2,55872.45526,55872455.26,55.87245526,5184.542362,South Africa,,,,,
9,2041,554492.5089,SSP4,106962.2911,106962291.1,106.9622911,5183.999922,Central America and Caribbean,,,,,
24,2016,289102.94,SSP4,55786.76712,55786767.12,55.78676712,5182.285243,South Africa,,,,,
29,2048,2822900.258,SSP3,544897.512,544897512,544.897512,5180.607722,Southeast Asia,,,,,
24,2016,288775.9754,SSP3,55759.658,55759658,55.759658,5178.940935,South Africa,,,,,
3,2053,1465163.969,SSP3,283211.5353,283211535.3,283.2115353,5173.390864,Africa_Northern,,,,,
17,2042,7993044.821,SSP1,1545476.687,1545476687,1545.476687,5171.896081,India,,,,,
5,2054,5020668.454,SSP2,970908.4521,970908452.1,970.9084521,5171.10387,Africa_Western,,,,,
29,2030,2331752.469,SSP5,451032.8476,451032847.6,451.0328476,5169.806326,Southeast Asia,,,,,
5,2044,3962056.042,SSP1,766890.511,766890511,766.890511,5166.39075,Africa_Western,,,,,
27,2066,1799956.923,SSP2,348539.873,348539873,348.539873,5164.278358,South Asia,,,,,
10,2027,482378.5615,SSP4,93463.56857,93463568.57,93.46356857,5161.139991,Central Asia,,,,,
32,2016,247479.3868,SSP5,47975.16723,47975167.23,47.97516723,5158.489301,Colombia,,,,,
10,2029,518966.9229,SSP3,100665.6396,100665639.6,100.6656396,5155.353156,Central Asia,,,,,
32,2016,247338.4023,SSP1,47984.2548,47984254.8,47.9842548,5154.574212,Colombia,,,,,
9,2049,656872.3902,SSP3,127504.8885,127504888.5,127.5048885,5151.74279,Central America and Caribbean,,,,,
3,2038,1126394.309,SSP4,218661.4338,218661433.8,218.6614338,5151.316762,Africa_Northern,,,,,
32,2016,247596.1959,SSP2,48079.49863,48079498.63,48.07949863,5149.724996,Colombia,,,,,
32,2016,247314.1287,SSP4,48033.16083,48033160.83,48.03316083,5148.820615,Colombia,,,,,
32,2016,247973.1522,SSP3,48187.04654,48187046.54,48.18704654,5146.054179,Colombia,,,,,
14,2034,271053.6381,SSP1,52673.77649,52673776.49,52.67377649,5145.893387,Europe_Eastern,,,,,
5,2083,8519116.696,SSP3,1658685.097,1658685097,1658.685097,5136.066341,Africa_Western,,,,,
29,2039,2496978.573,SSP4,486617.4985,486617498.5,486.6174985,5131.296306,Southeast Asia,,,,,
18,2031,1506667.522,SSP3,293626.6781,293626678.1,293.6266781,5131.235117,Indonesia,,,,,
14,2053,259473.1678,SSP3,50567.63822,50567638.22,50.56763822,5131.209938,Europe_Eastern,,,,,
2,2050,2337429.353,SSP5,455652.1204,455652120.4,455.6521204,5129.855098,Africa_Eastern,,,,,
10,2026,475716.5656,SSP1,92799.30713,92799307.13,92.79930713,5126.294369,Central Asia,,,,,
9,2034,511612.5008,SSP2,99876.0158,99876015.8,99.8760158,5122.476069,Central America and Caribbean,,,,,
11,2017,7266515.031,SSP5,1419169.329,1419169329,1419.169329,5120.259355,China,,,,,
26,2016,440706.0069,SSP5,86158.72298,86158722.98,86.15872298,5115.048037,South America_Southern,,,,,
4,2064,1741249.499,SSP2,340448.6028,340448602.8,340.4486028,5114.573784,Africa_Southern,,,,,
29,2047,2771018.747,SSP3,541889.5128,541889512.8,541.8895128,5113.623131,Southeast Asia,,,,,
3,2052,1436516.215,SSP3,280959.8712,280959871.2,280.9598712,5112.887505,Africa_Northern,,,,,
26,2016,440779.4252,SSP1,86246.13783,86246137.83,86.24613783,5110.714941,South America_Southern,,,,,
26,2016,441078.7683,SSP2,86414.9876,86414987.6,86.4149876,5104.192925,South America_Southern,,,,,
14,2039,267006.9852,SSP2,52323.32254,52323322.54,52.32332254,5103.020455,Europe_Eastern,,,,,
18,2028,1403274.54,SSP4,275068.6812,275068681.2,275.0686812,5101.542399,Indonesia,,,,,
26,2016,440736.7419,SSP4,86427.6143,86427614.3,86.4276143,5099.48985,South America_Southern,,,,,
10,2027,485005.7019,SSP2,95113.50981,95113509.81,95.11350981,5099.230413,Central Asia,,,,,
9,2040,542375.6881,SSP4,106385.9767,106385976.7,106.3859767,5098.187797,Central America and Caribbean,,,,,
26,2016,441900.417,SSP3,86713.72195,86713721.95,86.71372195,5096.08407,South America_Southern,,,,,
17,2055,8198547.424,SSP4,1608980.017,1608980017,1608.980017,5095.493627,India,,,,,
2,2069,3151755.343,SSP2,618604.3945,618604394.5,618.6043945,5094.944961,Africa_Eastern,,,,,
9,2048,643702.4688,SSP3,126355.7902,126355790.2,126.3557902,5094.364632,Central America and Caribbean,,,,,
11,2017,7226892.229,SSP1,1419168.057,1419168057,1419.168057,5092.344203,China,,,,,
22,2060,1376734.45,SSP1,270592.7545,270592754.5,270.5927545,5087.846687,Pakistan,,,,,
17,2052,8885708.228,SSP2,1748295.438,1748295438,1748.295438,5082.498091,India,,,,,
9,2030,476374.3082,SSP1,93732.13388,93732133.88,93.73213388,5082.294497,Central America and Caribbean,,,,,
10,2025,463330.8387,SSP5,91179.52329,91179523.29,91.17952329,5081.522933,Central Asia,,,,,
14,2038,257171.7947,SSP4,50723.81609,50723816.09,50.72381609,5070.040358,Europe_Eastern,,,,,
14,2052,256771.4978,SSP3,50659.95751,50659957.51,50.65995751,5068.529671,Europe_Eastern,,,,,
11,2017,7179531.823,SSP4,1418534.938,1418534938,1418.534938,5061.230169,China,,,,,
11,2017,7190150.259,SSP2,1421283.944,1421283944,1421.283944,5058.911902,China,,,,,
18,2028,1426798.747,SSP2,282208.0586,282208058.6,282.2080586,5055.839845,Indonesia,,,,,
3,2051,1407868.461,SSP3,278708.2071,278708207.1,278.7082071,5051.406541,Africa_Northern,,,,,
29,2046,2719137.236,SSP3,538881.5137,538881513.7,538.8815137,5045.890733,Southeast Asia,,,,,
11,2017,7173672.791,SSP3,1423003.036,1423003036,1423.003036,5041.221001,China,,,,,
29,2035,2414158.891,SSP2,478957.1718,478957171.8,478.9571718,5040.44836,Southeast Asia,,,,,
2,2055,2399951.526,SSP1,476514.2031,476514203.1,476.5142031,5036.474277,Africa_Eastern,,,,,
9,2047,630532.5475,SSP3,125206.692,125206692,125.206692,5035.933285,Central America and Caribbean,,,,,
3,2037,1148478.26,SSP2,228072.0822,228072082.2,228.0720822,5035.593346,Africa_Northern,,,,,
5,2082,8265225.118,SSP3,1642470.243,1642470243,1642.470243,5032.191695,Africa_Western,,,,,
9,2028,456747.3685,SSP5,90806.98634,90806986.34,90.80698634,5029.870354,Central America and Caribbean,,,,,
29,2038,2434102.399,SSP4,484666.0979,484666097.9,484.6660979,5022.225425,Southeast Asia,,,,,
22,2072,1699061.28,SSP2,338322.9804,338322980.4,338.3229804,5022.009671,Pakistan,,,,,
3,2033,1068632.436,SSP1,212986.4312,212986431.2,212.9864312,5017.373314,Africa_Northern,,,,,
9,2039,530505.0314,SSP4,105738.3818,105738381.8,105.7383818,5017.147249,Central America and Caribbean,,,,,
27,2045,1429820.326,SSP5,285163.1235,285163123.5,285.1631235,5014.04357,South Asia,,,,,
29,2031,2277439.05,SSP1,454313.1461,454313146.1,454.3131461,5012.927911,Southeast Asia,,,,,
22,2053,1312072.047,SSP5,261955.2221,261955222.1,261.9552221,5008.764614,Pakistan,,,,,
14,2051,254069.8278,SSP3,50752.2768,50752276.8,50.7522768,5006.077438,Europe_Eastern,,,,,
3,2037,1090295.339,SSP4,217836.1778,217836177.8,217.8361778,5005.115999,Africa_Northern,,,,,
10,2028,499680.5362,SSP3,99847.01125,99847011.25,99.84701125,5004.461625,Central Asia,,,,,
17,2038,7626174.148,SSP5,1524719.072,1524719072,1524.719072,5001.691319,India,,,,,
18,2030,1458317.27,SSP3,291990.5982,291990598.2,291.9905982,4994.398035,Indonesia,,,,,
9,2033,495935.1852,SSP2,99306.37639,99306376.39,99.30637639,4993.991356,Central America and Caribbean,,,,,
27,2065,1737837.464,SSP2,348159.4953,348159495.3,348.1594953,4991.498112,South Asia,,,,,
3,2050,1379220.706,SSP3,276456.5431,276456543.1,276.4565431,4988.924085,Africa_Northern,,,,,
18,2026,1371545.79,SSP1,275236.2205,275236220.5,275.2362205,4983.158786,Indonesia,,,,,
27,2050,1473539.791,SSP1,296007.0266,296007026.6,296.0070266,4978.056799,South Asia,,,,,
5,2040,3607543.494,SSP5,724710.8571,724710857.1,724.7108571,4977.907339,Africa_Western,,,,,
29,2045,2667255.725,SSP3,535873.5146,535873514.6,535.8735146,4977.397935,Southeast Asia,,,,,
9,2046,617362.6262,SSP3,124057.5937,124057593.7,124.0575937,4976.419484,Central America and Caribbean,,,,,
5,2053,4772819.241,SSP2,959200.2992,959200299.2,959.2002992,4975.831685,Africa_Western,,,,,
17,2054,8002154.008,SSP4,1609053.547,1609053547,1609.053547,4973.205536,India,,,,,
14,2038,260417.5232,SSP2,52514.13135,52514131.35,52.51413135,4958.998969,Europe_Eastern,,,,,
14,2050,251368.1578,SSP3,50844.5961,50844596.1,50.8445961,4943.851995,Europe_Eastern,,,,,
4,2045,1200806.364,SSP5,242899.5915,242899591.5,242.8995915,4943.632702,Africa_Southern,,,,,
3,2031,1030379.695,SSP5,208447.7021,208447702.1,208.4477021,4943.108917,Africa_Northern,,,,,
10,2026,460814.6201,SSP4,93235.84243,93235842.43,93.23584243,4942.462127,Central Asia,,,,,
4,2050,1274054.621,SSP1,258075.0648,258075064.8,258.0750648,4936.759861,Africa_Southern,,,,,
9,2038,518634.3747,SSP4,105090.7869,105090786.9,105.0907869,4935.107918,Central America and Caribbean,,,,,
3,2049,1352322.64,SSP3,274060.918,274060918,274.060918,4934.387032,Africa_Northern,,,,,
14,2031,265619.9069,SSP5,53839.56668,53839566.68,53.83956668,4933.544664,Europe_Eastern,,,,,
17,2051,8596457.307,SSP2,1742516.532,1742516532,1742.516532,4933.357676,India,,,,,
17,2041,7604672.723,SSP1,1541729.096,1541729096,1541.729096,4932.560944,India,,,,,
29,2029,2215864.296,SSP5,449239.1861,449239186.1,449.2391861,4932.482215,Southeast Asia,,,,,
4,2063,1663771.286,SSP2,337642.9857,337642985.7,337.6429857,4927.605063,Africa_Southern,,,,,
5,2081,8011333.54,SSP3,1626255.39,1626255390,1626.25539,4926.24565,Africa_Western,,,,,
14,2033,260590.3992,SSP1,52931.64224,52931642.24,52.93164224,4923.149712,Europe_Eastern,,,,,
9,2045,604192.7049,SSP3,122908.4954,122908495.4,122.9084954,4915.792867,Central America and Caribbean,,,,,
14,2037,250769.7769,SSP4,51020.85488,51020854.88,51.02085488,4915.044593,Europe_Eastern,,,,,
29,2037,2371226.226,SSP4,482714.6972,482714697.2,482.7146972,4912.272694,Southeast Asia,,,,,
29,2044,2615581.964,SSP3,532700.9758,532700975.8,532.7009758,4910.037868,Southeast Asia,,,,,
9,2029,458178.4927,SSP1,93375.25073,93375250.73,93.37525073,4906.851538,Central America and Caribbean,,,,,
22,2059,1326823.367,SSP1,270438.4073,270438407.3,270.4384073,4906.194279,Pakistan,,,,,
5,2043,3718179.9,SSP1,758035.9519,758035951.9,758.0359519,4905.017884,Africa_Western,,,,,
10,2026,464285.6344,SSP2,94700.21313,94700213.13,94.70021313,4902.688379,Central Asia,,,,,
29,2034,2335918.422,SSP2,476464.63,476464630,476.46463,4902.606143,Southeast Asia,,,,,
2,2068,3011653.909,SSP2,614737.244,614737244,614.737244,4899.09134,Africa_Eastern,,,,,
14,2049,248984.5739,SSP3,50961.53728,50961537.28,50.96153728,4885.735148,Europe_Eastern,,,,,
3,2048,1325424.574,SSP3,271665.293,271665293,271.665293,4878.888131,Africa_Northern,,,,,
3,2036,1105516.696,SSP2,226603.8791,226603879.1,226.6038791,4878.630942,Africa_Northern,,,,,
4,2100,2929823.956,SSP3,600786.7569,600786756.9,600.7867569,4876.64537,Africa_Southern,,,,,
10,2025,450719.8681,SSP1,92610.4191,92610419.1,92.6104191,4866.837581,Central Asia,,,,,
18,2027,1334690.909,SSP4,274362.5468,274362546.8,274.3625468,4864.697916,Indonesia,,,,,
9,2032,480257.8697,SSP2,98736.73698,98736736.98,98.73673698,4864.024115,Central America and Caribbean,,,,,
9,2044,591752.8486,SSP3,121740.4192,121740419.2,121.7404192,4860.775515,Central America and Caribbean,,,,,
3,2036,1054196.368,SSP4,217010.9218,217010921.8,217.0109218,4857.803282,Africa_Northern,,,,,
22,2071,1638498.941,SSP2,337557.145,337557145,337.557145,4853.989805,Pakistan,,,,,
9,2037,506763.718,SSP4,104443.192,104443192,104.443192,4852.051226,Central America and Caribbean,,,,,
10,2027,480394.1495,SSP3,99028.38288,99028382.88,99.02838288,4851.075374,Central Asia,,,,,
17,2053,7805760.592,SSP4,1609127.077,1609127077,1609.127077,4850.928621,India,,,,,
2,2049,2194868.341,SSP5,452684.6755,452684675.5,452.6846755,4848.558964,Africa_Eastern,,,,,
27,2064,1682846.96,SSP2,347496.3929,347496392.9,347.4963929,4842.775335,South Asia,,,,,
29,2043,2563908.202,SSP3,529528.437,529528437,529.528437,4841.870659,Southeast Asia,,,,,
18,2029,1403906.212,SSP3,289971.1783,289971178.3,289.9711783,4841.53708,Indonesia,,,,,
18,2027,1356773.4,SSP2,280775.5729,280775572.9,280.7755729,4832.234464,Indonesia,,,,,
5,2100,8968813.388,SSP4,1856593.028,1856593028,1856.593028,4830.791269,Africa_Western,,,,,
14,2048,246600.99,SSP3,51078.47846,51078478.46,51.07847846,4827.884412,Europe_Eastern,,,,,
10,2024,438988.3971,SSP5,90991.27483,90991274.83,90.99127483,4824.510899,Central Asia,,,,,
3,2047,1298526.507,SSP3,269269.668,269269668,269.269668,4822.40171,Africa_Northern,,,,,
18,2025,1319606.014,SSP5,273693.3262,273693326.2,273.6933262,4821.476769,Indonesia,,,,,
5,2080,7757441.961,SSP3,1610040.536,1610040536,1610.040536,4818.165622,Africa_Western,,,,,
14,2037,253828.0613,SSP2,52704.94016,52704940.16,52.70494016,4816.020292,Europe_Eastern,,,,,
9,2043,579312.9924,SSP3,120572.343,120572343,120.572343,4804.692172,Central America and Caribbean,,,,,
29,2036,2308350.052,SSP4,480763.2965,480763296.5,480.7632965,4801.427374,Southeast Asia,,,,,
3,2032,1017159.29,SSP1,211921.9645,211921964.5,211.9219645,4799.687906,Africa_Northern,,,,,
2,2054,2274096.078,SSP1,473835.4853,473835485.3,473.8354853,4799.336791,Africa_Eastern,,,,,
9,2027,435034.7989,SSP5,90658.2678,90658267.8,90.6582678,4798.622447,Central America and Caribbean,,,,,
4,2099,2859291.527,SSP3,596394.1244,596394124.4,596.3941244,4794.298618,Africa_Southern,,,,,
17,2050,8307206.386,SSP2,1736737.625,1736737625,1736.737625,4783.224746,India,,,,,
29,2030,2165037.78,SSP1,452932.3849,452932384.9,452.9323849,4780.046321,Southeast Asia,,,,,
5,2052,4524970.029,SSP2,947492.1464,947492146.4,947.4921464,4775.733547,Africa_Western,,,,,
27,2049,1411152.19,SSP1,295656.7539,295656753.9,295.6567539,4772.940821,South Asia,,,,,
29,2042,2512234.44,SSP3,526355.8981,526355898.1,526.3558981,4772.881712,Southeast Asia,,,,,
14,2047,244217.4061,SSP3,51195.41965,51195419.65,51.19541965,4770.297963,Europe_Eastern,,,,,
22,2052,1247983.338,SSP5,261653.0907,261653090.7,261.6530907,4769.610536,Pakistan,,,,,
9,2036,494893.0613,SSP4,103795.5972,103795597.2,103.7955972,4767.958129,Central America and Caribbean,,,,,
5,2099,8786573.179,SSP4,1843824.573,1843824573,1843.824573,4765.406268,Africa_Western,,,,,
3,2046,1271628.441,SSP3,266874.0429,266874042.9,266.8740429,4764.901175,Africa_Northern,,,,,
29,2033,2257677.954,SSP2,473972.0883,473972088.3,473.9720883,4763.314147,Southeast Asia,,,,,
27,2044,1355894.247,SSP5,284714.9439,284714943.9,284.7149439,4762.286899,South Asia,,,,,
14,2036,244367.7591,SSP4,51317.89367,51317893.67,51.31789367,4761.843124,Europe_Eastern,,,,,
9,2042,566873.1361,SSP3,119404.2667,119404266.7,119.4042667,4747.511555,Central America and Caribbean,,,,,
4,2062,1586293.072,SSP2,334837.3685,334837368.5,334.8373685,4737.503104,Africa_Southern,,,,,
9,2031,464580.5541,SSP2,98167.09757,98167097.57,98.16709757,4732.548538,Central America and Caribbean,,,,,
9,2028,439982.6772,SSP1,93018.36758,93018367.58,93.01836758,4730.062337,Central America and Caribbean,,,,,
17,2052,7609367.176,SSP4,1609200.607,1609200607,1609.200607,4728.66288,India,,,,,
5,2079,7528614.405,SSP3,1593262.958,1593262958,1593.262958,4725.280513,Africa_Western,,,,,
22,2058,1276912.284,SSP1,270284.0601,270284060.1,270.2840601,4724.334404,Pakistan,,,,,
10,2025,439250.6787,SSP4,93008.11628,93008116.28,93.00811628,4722.713417,Central Asia,,,,,
3,2035,1062555.133,SSP2,225135.676,225135676,225.135676,4719.621304,Africa_Northern,,,,,
17,2037,7166120.07,SSP5,1519167.98,1519167980,1519.16798,4717.134751,India,,,,,
4,2049,1206974.409,SSP1,256071.4446,256071444.6,256.0714446,4713.428358,Africa_Southern,,,,,
14,2046,241833.8221,SSP3,51312.36083,51312360.83,51.31236083,4712.973994,Europe_Eastern,,,,,
4,2098,2788759.097,SSP3,592001.4919,592001491.9,592.0014919,4710.729846,Africa_Southern,,,,,
3,2035,1018097.397,SSP4,216185.6658,216185665.8,216.1856658,4709.365877,Africa_Northern,,,,,
11,2016,6669398.466,SSP5,1416902.64,1416902640,1416.90264,4707.026636,China,,,,,
3,2045,1244730.375,SSP3,264478.4179,264478417.9,264.4784179,4706.35897,Africa_Northern,,,,,
10,2025,443565.5668,SSP2,94286.91645,94286916.45,94.28691645,4704.423302,Central Asia,,,,,
29,2041,2460560.679,SSP3,523183.3593,523183359.3,523.1833593,4703.056079,Southeast Asia,,,,,
5,2039,3364569.1,SSP5,715460.7605,715460760.5,715.4607605,4702.660559,Africa_Western,,,,,
14,2032,250127.1604,SSP1,53189.50799,53189507.99,53.18950799,4702.565784,Europe_Eastern,,,,,
2,2067,2871552.475,SSP2,610870.0936,610870093.6,610.8700936,4700.757993,Africa_Eastern,,,,,
5,2098,8604332.971,SSP4,1831056.119,1831056119,1831.056119,4699.109373,Africa_Western,,,,,
10,2026,461107.7628,SSP3,98209.7545,98209754.5,98.2097545,4695.132017,Central Asia,,,,,
27,2063,1627856.457,SSP2,346833.2905,346833290.5,346.8332905,4693.483878,South Asia,,,,,
29,2028,2099976.123,SSP5,447445.5246,447445524.6,447.4455246,4693.255397,Southeast Asia,,,,,
11,2016,6649587.065,SSP1,1416902.004,1416902004,1416.902004,4693.046553,China,,,,,
17,2040,7216300.626,SSP1,1537981.504,1537981504,1537.981504,4692.059434,India,,,,,
4,2044,1129511.538,SSP5,240768.6838,240768683.8,240.7686838,4691.272635,Africa_Southern,,,,,
29,2035,2245473.879,SSP4,478811.8958,478811895.8,478.8118958,4689.678553,Southeast Asia,,,,,
9,2041,554433.2798,SSP3,118236.1905,118236190.5,118.2361905,4689.201144,Central America and Caribbean,,,,,
18,2028,1349495.154,SSP3,287951.7584,287951758.4,287.9517584,4686.532083,Indonesia,,,,,
22,2070,1577936.601,SSP2,336791.3097,336791309.7,336.7913097,4685.205812,Pakistan,,,,,
9,2035,483022.4046,SSP4,103148.0023,103148002.3,103.1480023,4682.809108,Central America and Caribbean,,,,,
11,2016,6625906.862,SSP4,1416585.444,1416585444,1416.585444,4677.378896,China,,,,,
11,2016,6631216.08,SSP2,1417959.947,1417959947,1417.959947,4676.589132,China,,,,,
14,2036,247238.5993,SSP2,52895.74897,52895748.97,52.89574897,4674.073137,Europe_Eastern,,,,,
11,2016,6622977.346,SSP3,1418819.494,1418819494,1418.819494,4667.949218,China,,,,,
14,2045,239450.2382,SSP3,51429.30201,51429302.01,51.42930201,4655.910713,Europe_Eastern,,,,,
3,2030,965967.3043,SSP5,207561.354,207561354,207.561354,4653.888045,Africa_Northern,,,,,
17,2049,8040190.866,SSP2,1728879.69,1728879690,1728.87969,4650.520745,India,,,,,
10,2024,428879.4382,SSP1,92249.97431,92249974.31,92.24997431,4649.100895,Central Asia,,,,,
3,2044,1217817.226,SSP3,262032.9196,262032919.6,262.0329196,4647.573396,Africa_Northern,,,,,
14,2030,251115.5159,SSP5,54042.87676,54042876.76,54.04287676,4646.597868,Europe_Eastern,,,,,
18,2025,1273234.713,SSP1,274302.3868,274302386.8,274.3023868,4641.719408,Indonesia,,,,,
5,2042,3474303.759,SSP1,749181.3928,749181392.8,749.1813928,4637.466697,Africa_Western,,,,,
29,2040,2408886.917,SSP3,520010.8205,520010820.5,520.0108205,4632.378447,Southeast Asia,,,,,
5,2097,8422092.763,SSP4,1818287.665,1818287665,1818.287665,4631.881372,Africa_Western,,,,,
5,2078,7299786.848,SSP3,1576485.379,1576485379,1576.485379,4630.418364,Africa_Western,,,,,
9,2040,541993.4236,SSP3,117068.1143,117068114.3,117.0681143,4629.727119,Central America and Caribbean,,,,,
18,2026,1266107.279,SSP4,273656.4123,273656412.3,273.6564123,4626.631141,Indonesia,,,,,
4,2100,2684619.642,SSP4,580280.5502,580280550.2,580.2805502,4626.416725,Africa_Southern,,,,,
4,2097,2718226.667,SSP3,587608.8594,587608859.4,587.6088594,4625.911649,Africa_Southern,,,,,
29,2032,2179437.485,SSP2,471479.5466,471479546.6,471.4795466,4622.549379,Southeast Asia,,,,,
14,2035,237965.7413,SSP4,51614.93246,51614932.46,51.61493246,4610.404973,Europe_Eastern,,,,,
17,2051,7412973.76,SSP4,1609274.136,1609274136,1609.274136,4606.408313,India,,,,,
18,2026,1286748.052,SSP2,279343.0871,279343087.1,279.3430871,4606.335762,Indonesia,,,,,
9,2034,471551.0408,SSP4,102421.3038,102421303.8,102.4213038,4604.032788,Central America and Caribbean,,,,,
9,2030,448903.2385,SSP2,97597.45815,97597458.15,97.59745815,4599.538215,Central America and Caribbean,,,,,
29,2029,2071261.969,SSP1,450988.9557,450988955.7,450.9889557,4592.711068,Southeast Asia,,,,,
14,2044,236751.3169,SSP3,51582.21589,51582215.89,51.58221589,4589.785701,Europe_Eastern,,,,,
3,2043,1190904.077,SSP3,259587.4212,259587421.2,259.5874212,4587.680217,Africa_Northern,,,,,
29,2034,2183749.416,SSP4,476324.5054,476324505.4,476.3245054,4584.583392,Southeast Asia,,,,,
3,2034,1023852.92,SSP2,223479.0355,223479035.5,223.4790355,4581.427149,Africa_Northern,,,,,
3,2031,965686.1442,SSP1,210857.4979,210857497.9,210.8574979,4579.804627,Africa_Northern,,,,,
9,2039,530397.219,SSP3,115880.5518,115880551.8,115.8805518,4577.102981,Central America and Caribbean,,,,,
5,2051,4277120.816,SSP2,935783.9935,935783993.5,935.7839935,4570.628314,Africa_Western,,,,,
3,2034,983145.7444,SSP4,215103.3992,215103399.2,215.1033992,4570.572795,Africa_Northern,,,,,
27,2048,1348764.588,SSP1,295306.4812,295306481.2,295.3064812,4567.338253,South Asia,,,,,
9,2026,413322.2293,SSP5,90509.54927,90509549.27,90.50954927,4566.614602,Central America and Caribbean,,,,,
10,2023,414645.9556,SSP5,90803.02636,90803026.36,90.80302636,4566.433215,Central Asia,,,,,
29,2039,2357516.265,SSP3,516533.1135,516533113.5,516.5331135,4564.114485,Southeast Asia,,,,,
5,2096,8239852.554,SSP4,1805519.21,1805519210,1805.51921,4563.702512,Africa_Western,,,,,
2,2048,2052307.329,SSP5,449717.2305,449717230.5,449.7172305,4563.550583,Africa_Eastern,,,,,
2,2053,2148240.629,SSP1,471156.7675,471156767.5,471.1567675,4559.50286,Africa_Eastern,,,,,
9,2027,421786.8616,SSP1,92661.48444,92661484.44,92.66148444,4551.911338,Central America and Caribbean,,,,,
4,2099,2620639.145,SSP4,576217.1442,576217144.2,576.2171442,4548.006202,Africa_Southern,,,,,
4,2061,1508814.859,SSP2,332031.7513,332031751.3,332.0317513,4544.18848,Africa_Southern,,,,,
27,2062,1572865.954,SSP2,346170.188,346170188,346.170188,4543.620474,South Asia,,,,,
18,2024,1237554.054,SSP5,272396.9813,272396981.3,272.3969813,4543.200325,Indonesia,,,,,
22,2057,1227001.201,SSP1,270129.7129,270129712.9,270.1297129,4542.266705,Pakistan,,,,,
4,2096,2647694.238,SSP3,583216.2269,583216226.9,583.2162269,4539.815794,Africa_Southern,,,,,
22,2069,1523905.393,SSP2,335802.081,335802081,335.802081,4538.105864,Pakistan,,,,,
10,2025,441821.3761,SSP3,97391.12613,97391126.13,97.39112613,4536.567074,Central Asia,,,,,
5,2077,7070959.292,SSP3,1559707.8,1559707800,1559.7078,4533.515375,Africa_Western,,,,,
14,2035,240649.1374,SSP2,53086.55779,53086557.79,53.08655779,4533.146383,Europe_Eastern,,,,,
22,2051,1183894.629,SSP5,261350.9592,261350959.2,261.3509592,4529.903515,Pakistan,,,,,
18,2027,1295084.096,SSP3,285932.3384,285932338.4,285.9323384,4529.337615,Indonesia,,,,,
3,2042,1163990.928,SSP3,257141.9229,257141922.9,257.1419229,4526.647834,Africa_Northern,,,,,
10,2024,419187.9465,SSP4,92605.82621,92605826.21,92.60582621,4526.582868,Central Asia,,,,,
9,2033,460079.677,SSP4,101694.6053,101694605.3,101.6946053,4524.130615,Central America and Caribbean,,,,,
14,2043,234052.3957,SSP3,51735.12977,51735129.77,51.73512977,4524.051581,Europe_Eastern,,,,,
9,2038,518801.0144,SSP3,114692.9892,114692989.2,114.6929892,4523.389074,Central America and Caribbean,,,,,
17,2048,7773175.347,SSP2,1721021.756,1721021756,1721.021756,4516.60493,India,,,,,
10,2024,423118.7539,SSP2,93735.19569,93735195.69,93.73519569,4513.979523,Central Asia,,,,,
27,2043,1281968.169,SSP5,284266.7643,284266764.3,284.2667643,4509.736381,South Asia,,,,,
2,2066,2731451.041,SSP2,607002.9431,607002943.1,607.0029431,4499.897524,Africa_Eastern,,,,,
29,2038,2306145.614,SSP3,513055.4065,513055406.5,513.0554065,4494.925079,Southeast Asia,,,,,
5,2095,8057612.346,SSP4,1792750.756,1792750756,1792.750756,4494.552475,Africa_Western,,,,,
