"","country","Category","gdp_ppp_pc_usd2011","population","gdp_quintile","tot_pop","tot_gdp","cum_pop","GCAM_region_ID","sce","year","d1_cutoff","d2_cutoff","d3_cutoff","d4_cutoff","d5_cutoff","d6_cutoff","d7_cutoff","d8_cutoff","d9_cutoff","category","max_cum_pop","shortfall"
"266","NH",NA,NA,13.77,NA,4118.67,NA,2043.94,1,"SSP3",2037,411.87,823.73,1235.6,1647.47,2059.34,2471.2,2883.07,3294.94,3706.8,"d5",2043.94,15.4000000000001
"267","NJ",NA,NA,88.17,NA,4521.46,NA,2259.41,1,"SSP5",2037,452.15,904.29,1356.44,1808.58,2260.73,2712.88,3165.02,3617.17,4069.31,"d5",2259.41,1.32000000000016
"268","SD",NA,NA,10,NA,4347.31,NA,2604.26,1,"SSP2",2037,434.73,869.46,1304.19,1738.92,2173.66,2608.39,3043.12,3477.85,3912.58,"d6",2604.26,4.12999999999965
"269","SD",NA,NA,9.53,NA,4118.67,NA,2463.73,1,"SSP3",2037,411.87,823.73,1235.6,1647.47,2059.34,2471.2,2883.07,3294.94,3706.8,"d6",2463.73,7.4699999999998
"270","SD",NA,NA,10.49,NA,4521.46,NA,2635.74,1,"SSP5",2037,452.15,904.29,1356.44,1808.58,2260.73,2712.88,3165.02,3617.17,4069.31,"d6",2635.74,77.1400000000003
"271","AL",NA,NA,53.39,NA,4367.03,NA,848.02,1,"SSP2",2038,436.7,873.41,1310.11,1746.81,2183.51,2620.22,3056.92,3493.62,3930.33,"d2",848.02,25.39
"272","AL",NA,NA,50.3,NA,4115.75,NA,794.51,1,"SSP3",2038,411.58,823.15,1234.72,1646.3,2057.88,2469.45,2881.02,3292.6,3704.18,"d2",794.51,28.64
"273","AR",NA,NA,36.02,NA,4559.06,NA,886.84,1,"SSP5",2038,455.91,911.81,1367.72,1823.62,2279.53,2735.44,3191.34,3647.25,4103.15,"d2",886.84,24.9699999999999
"274","FL",NA,NA,244.31,NA,4367.03,NA,1298.15,1,"SSP2",2038,436.7,873.41,1310.11,1746.81,2183.51,2620.22,3056.92,3493.62,3930.33,"d3",1298.15,11.9599999999998
"275","HI",NA,NA,13.89,NA,4115.75,NA,1231.12,1,"SSP3",2038,411.58,823.15,1234.72,1646.3,2057.88,2469.45,2881.02,3292.6,3704.18,"d3",1231.12,3.60000000000014
"276","ID",NA,NA,24.48,NA,4559.06,NA,1348.52,1,"SSP5",2038,455.91,911.81,1367.72,1823.62,2279.53,2735.44,3191.34,3647.25,4103.15,"d3",1348.52,19.2
"277","MA",NA,NA,71.86,NA,4367.03,NA,1720.24,1,"SSP2",2038,436.7,873.41,1310.11,1746.81,2183.51,2620.22,3056.92,3493.62,3930.33,"d4",1720.24,26.5699999999999
"278","MA",NA,NA,67.89,NA,4115.75,NA,1616.22,1,"SSP3",2038,411.58,823.15,1234.72,1646.3,2057.88,2469.45,2881.02,3292.6,3704.18,"d4",1616.22,30.0799999999999
"279","ME",NA,NA,14.72,NA,4559.06,NA,1794.96,1,"SSP5",2038,455.91,911.81,1367.72,1823.62,2279.53,2735.44,3191.34,3647.25,4103.15,"d4",1794.96,28.6599999999999
"280","NH",NA,NA,14.52,NA,4367.03,NA,2171.64,1,"SSP2",2038,436.7,873.41,1310.11,1746.81,2183.51,2620.22,3056.92,3493.62,3930.33,"d5",2171.64,11.8700000000003
"281","NH",NA,NA,13.74,NA,4115.75,NA,2041.84,1,"SSP3",2038,411.58,823.15,1234.72,1646.3,2057.88,2469.45,2881.02,3292.6,3704.18,"d5",2041.84,16.0400000000002
"282","NJ",NA,NA,88.21,NA,4559.06,NA,2275.63,1,"SSP5",2038,455.91,911.81,1367.72,1823.62,2279.53,2735.44,3191.34,3647.25,4103.15,"d5",2275.63,3.90000000000009
"283","SD",NA,NA,10.06,NA,4367.03,NA,2615.76,1,"SSP2",2038,436.7,873.41,1310.11,1746.81,2183.51,2620.22,3056.92,3493.62,3930.33,"d6",2615.76,4.45999999999958
"284","SD",NA,NA,9.54,NA,4115.75,NA,2461.1,1,"SSP3",2038,411.58,823.15,1234.72,1646.3,2057.88,2469.45,2881.02,3292.6,3704.18,"d6",2461.1,8.34999999999991
"285","SD",NA,NA,10.6,NA,4559.06,NA,2655.84,1,"SSP5",2038,455.91,911.81,1367.72,1823.62,2279.53,2735.44,3191.34,3647.25,4103.15,"d6",2655.84,79.5999999999999
"286","AL",NA,NA,53.63,NA,4385.3,NA,851.23,1,"SSP2",2039,438.53,877.06,1315.59,1754.12,2192.65,2631.18,3069.71,3508.24,3946.77,"d2",851.23,25.8299999999999
"287","AL",NA,NA,50.26,NA,4113.04,NA,794.42,1,"SSP3",2039,411.3,822.61,1233.91,1645.22,2056.52,2467.82,2879.13,3290.43,3701.74,"d2",794.42,28.1900000000001
"288","AR",NA,NA,36.44,NA,4595.76,NA,890.85,1,"SSP5",2039,459.58,919.15,1378.73,1838.3,2297.88,2757.46,3217.03,3676.61,4136.18,"d2",890.85,28.3
"289","FL",NA,NA,245.3,NA,4385.3,NA,1303.61,1,"SSP2",2039,438.53,877.06,1315.59,1754.12,2192.65,2631.18,3069.71,3508.24,3946.77,"d3",1303.61,11.98
"290","HI",NA,NA,13.88,NA,4113.04,NA,1230.86,1,"SSP3",2039,411.3,822.61,1233.91,1645.22,2056.52,2467.82,2879.13,3290.43,3701.74,"d3",1230.86,3.05000000000018
"291","ID",NA,NA,24.82,NA,4595.76,NA,1357.27,1,"SSP5",2039,459.58,919.15,1378.73,1838.3,2297.88,2757.46,3217.03,3676.61,4136.18,"d3",1357.27,21.46
"292","MA",NA,NA,72.03,NA,4385.3,NA,1727.07,1,"SSP2",2039,438.53,877.06,1315.59,1754.12,2192.65,2631.18,3069.71,3508.24,3946.77,"d4",1727.07,27.05
"293","MA",NA,NA,67.71,NA,4113.04,NA,1615.28,1,"SSP3",2039,411.3,822.61,1233.91,1645.22,2056.52,2467.82,2879.13,3290.43,3701.74,"d4",1615.28,29.9400000000001
